# Created by CSS Data Browser Version 3.2.17.201410011619
# 
# Start Time : 2017/01/27 20:00:00.000000000
# End Time   : 2017/01/29 13:00:00.000000000
# Source     : Plot
# Format     : Decimal (4 digits)
# 
# Data is in TAB-delimited columns, should import into e.g. Excel

# Channel: uB_TPCDrift_HV01_keithleyPickOff/getVoltage
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 
# Channel: uB_TPCDrift_HV01_keithleyCurrMon/getVoltage
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 
# Channel: uB_TPCDrift_HV01_keithleyCurrMon/calcCurrent
# Archives:
# 1) RDB2
#    URL: jdbc:postgresql://smc-priv/slowmoncon_archive
#    Key: 2
# 2) RDB
#    URL: jdbc:postgresql://near2-priv/slowmoncon_archive
#    Key: 1
# 

Time	uB_TPCDrift_HV01_keithleyPickOff/getVoltage Value	uB_TPCDrift_HV01_keithleyCurrMon/getVoltage Value	uB_TPCDrift_HV01_keithleyCurrMon/calcCurrent Value
2017/01/28 11:17:00.000000000	-216.3366	0.0060	6.1285
2017/01/28 11:20:04.000000000	-216.3441	0.0060	6.1184
2017/01/28 11:23:08.000000000	-214.4566	0.0060	6.4881
2017/01/28 11:26:12.000000000	-214.3856	0.0060	5.8578
2017/01/28 11:29:16.000000000	-214.0760	0.0060	5.7852
2017/01/28 11:32:20.000000000	-214.1814	0.0060	6.0902
2017/01/28 11:35:24.000000000	-214.2625	0.0061	6.4024
2017/01/28 11:38:28.000000000	-214.4633	0.0059	5.8129
2017/01/28 11:41:32.000000000	-214.4811	0.0061	6.3505
2017/01/28 11:44:36.000000000	-214.2429	0.0061	6.1853
2017/01/28 11:47:40.000000000	-214.2625	0.0060	6.5410
2017/01/28 11:50:44.000000000	-213.8823	0.0060	5.5374
2017/01/28 11:53:48.000000000	-213.6333	0.0059	6.0748
2017/01/28 11:56:52.000000000	-213.7810	0.0061	6.3922
2017/01/28 11:59:56.000000000	-214.7485	0.0060	6.2143
2017/01/28 12:03:00.000000000	-214.4358	0.0060	5.7503
2017/01/28 12:06:04.000000000	-214.0748	0.0059	6.1489
2017/01/28 12:09:08.000000000	-213.3828	0.0061	6.7245
2017/01/28 12:12:12.000000000	-213.5172	0.0061	6.5548
2017/01/28 12:15:16.000000000	-213.9579	0.0060	5.6718
2017/01/28 12:18:20.000000000	-213.8557	0.0059	5.8632
2017/01/28 12:21:24.000000000	-213.4191	0.0059	6.0428
2017/01/28 12:24:28.000000000	-213.4135	0.0059	5.9820
2017/01/28 12:27:32.000000000	-213.1036	0.0059	5.8990
2017/01/28 12:30:36.000000000	-214.3010	0.0059	5.7699
2017/01/28 12:33:40.000000000	-213.9127	0.0061	6.2104
2017/01/28 12:36:44.000000000	-213.4366	0.0059	6.3013
2017/01/28 12:39:48.000000000	-213.2897	0.0060	5.6403
2017/01/28 12:42:52.000000000	-213.2059	0.0058	6.3635
2017/01/28 12:45:56.000000000	-212.9631	0.0058	5.6309
2017/01/28 12:49:00.000000000	-215.3232	0.0060	6.1564
2017/01/28 12:52:04.000000000	-215.0707	0.0060	6.3165
2017/01/28 12:55:08.000000000	-214.9513	0.0060	5.8510
2017/01/28 12:58:12.000000000	-215.0154	0.0060	6.0358
2017/01/28 13:01:16.000000000	-216.2021	0.0060	6.0975
2017/01/28 13:04:20.000000000	-216.5198	0.0060	6.1520
2017/01/28 13:07:24.000000000	-216.5151	0.0060	6.1230
2017/01/28 13:10:28.000000000	-216.5163	0.0060	6.0935
2017/01/28 13:13:32.000000000	-216.5133	0.0060	6.1050
2017/01/28 13:16:36.000000000	-216.5112	0.0060	6.1058
2017/01/28 13:19:40.000000000	-216.5095	0.0060	6.1032
2017/01/28 13:22:44.000000000	-216.4426	0.0060	6.1053
2017/01/28 13:25:48.000000000	-216.5000	0.0060	6.1165
2017/01/28 13:28:52.000000000	-216.6089	0.0060	6.1221
2017/01/28 13:31:56.000000000	-216.5151	0.0060	6.1293
2017/01/28 13:35:00.000000000	-216.5100	0.0060	6.1293
2017/01/28 13:38:04.000000000	-216.5154	0.0060	6.0978
2017/01/28 13:41:08.000000000	-216.5165	0.0060	6.1072
2017/01/28 13:44:12.000000000	-216.5149	0.0060	6.1018
2017/01/28 13:47:16.000000000	-216.5146	0.0060	6.1194
2017/01/28 13:50:20.000000000	-216.5106	0.0060	6.1237
2017/01/28 13:53:24.000000000	-216.5179	0.0060	6.1089
2017/01/28 13:56:28.000000000	-216.5093	0.0060	6.1176
2017/01/28 13:59:32.000000000	-216.5104	0.0060	6.1251
2017/01/28 14:02:36.000000000	-215.7260	0.0060	6.0559
2017/01/28 14:05:40.000000000	-214.8468	0.0060	5.6697
2017/01/28 14:08:44.000000000	-214.8414	0.0059	5.8230
2017/01/28 14:11:48.000000000	-214.7061	0.0059	5.9071
2017/01/28 14:14:52.000000000	-214.7705	0.0060	5.7561
2017/01/28 14:17:56.000000000	-214.6711	0.0060	6.0505
2017/01/28 14:21:00.000000000	-214.5876	0.0060	6.0237
2017/01/28 14:24:04.000000000	-214.6507	0.0060	5.9299
2017/01/28 14:27:08.000000000	-214.6244	0.0059	6.1383
2017/01/28 14:30:12.000000000	-214.5361	0.0060	5.8160
2017/01/28 14:33:16.000000000	-214.4868	0.0059	5.8044
2017/01/28 14:36:20.000000000	-214.3332	0.0060	6.0910
2017/01/28 14:39:24.000000000	-214.0001	0.0060	5.9769
2017/01/28 14:42:28.000000000	-214.4297	0.0060	5.7475
2017/01/28 14:45:32.000000000	-214.1148	0.0061	6.4024
2017/01/28 14:48:36.000000000	-214.2419	0.0059	5.9551
2017/01/28 14:51:40.000000000	-213.7782	0.0059	5.6387
2017/01/28 14:54:44.000000000	-213.5945	0.0060	6.0275
2017/01/28 14:57:48.000000000	-213.4384	0.0061	6.3625
2017/01/28 15:00:52.000000000	-213.7263	0.0060	6.0170
2017/01/28 15:03:56.000000000	-213.9947	0.0060	5.9377
2017/01/28 15:07:00.000000000	-214.8176	0.0061	6.3568
2017/01/28 15:10:04.000000000	-213.3157	0.0059	5.3597
2017/01/28 15:13:08.000000000	-213.0484	0.0061	6.6983
2017/01/28 15:16:12.000000000	-212.6807	0.0059	6.0578
2017/01/28 15:19:16.000000000	-212.5747	0.0061	5.8189
2017/01/28 15:22:20.000000000	-213.0443	0.0059	5.5953
2017/01/28 15:25:24.000000000	-212.8757	0.0061	7.0187
2017/01/28 15:28:28.000000000	-212.9328	0.0061	5.7671
2017/01/28 15:31:32.000000000	-214.8899	0.0059	5.7985
2017/01/28 15:34:36.000000000	-216.4619	0.0060	6.1551
2017/01/28 15:37:40.000000000	-216.4510	0.0060	6.0912
2017/01/28 15:40:44.000000000	-216.4408	0.0060	6.1594
2017/01/28 15:43:48.000000000	-216.4515	0.0060	6.1738
2017/01/28 15:46:52.000000000	-213.2334	0.0060	6.1049
2017/01/28 15:49:56.000000000	-212.8924	0.0062	6.2802
2017/01/28 15:53:00.000000000	-213.3243	0.0061	6.4957
2017/01/28 15:56:04.000000000	-213.3199	0.0060	6.3289
2017/01/28 15:59:08.000000000	-213.2953	0.0060	6.0625
2017/01/28 16:02:12.000000000	-213.9858	0.0060	5.6977
2017/01/28 16:05:16.000000000	-212.9086	0.0059	5.0414
2017/01/28 16:08:20.000000000	-214.2814	0.0060	5.9735
2017/01/28 16:11:24.000000000	-216.5215	0.0060	6.1254
2017/01/28 16:14:28.000000000	-216.5262	0.0060	6.0601
2017/01/28 16:17:32.000000000	-216.5260	0.0060	6.1544
2017/01/28 16:20:36.000000000	-216.5223	0.0060	6.1521
2017/01/28 16:23:40.000000000	-216.5281	0.0060	6.1309
2017/01/28 16:26:44.000000000	-216.5298	0.0060	6.1346
2017/01/28 16:29:48.000000000	-216.5306	0.0060	6.1413
2017/01/28 16:32:52.000000000	-216.4860	0.0060	6.1550
2017/01/28 16:35:56.000000000	-216.5948	0.0060	6.1453
2017/01/28 16:39:00.000000000	-216.5192	0.0060	5.9874
2017/01/28 16:42:04.000000000	-216.5215	0.0060	6.1530
2017/01/28 16:45:08.000000000	-216.5193	0.0060	6.1573
2017/01/28 16:48:12.000000000	-216.5178	0.0060	6.1510
2017/01/28 16:51:16.000000000	-216.5191	0.0060	6.1508
2017/01/28 16:54:20.000000000	-216.5157	0.0060	6.1526
2017/01/28 16:57:24.000000000	-216.5111	0.0060	6.1418
2017/01/28 17:00:28.000000000	-216.5197	0.0060	6.1554
2017/01/28 17:03:32.000000000	-216.5232	0.0060	6.1554
2017/01/28 17:06:36.000000000	-216.5218	0.0060	6.1496
2017/01/28 17:09:40.000000000	-216.5200	0.0060	6.1250
2017/01/28 17:12:44.000000000	-216.5178	0.0060	6.1376
2017/01/28 17:15:48.000000000	-216.5140	0.0060	6.1414
2017/01/28 17:18:52.000000000	-216.5254	0.0060	6.1539
2017/01/28 17:21:56.000000000	-216.5166	0.0060	6.1906
2017/01/28 17:25:00.000000000	-216.5204	0.0060	6.1280
2017/01/28 17:28:04.000000000	-216.5129	0.0060	6.1389
2017/01/28 17:31:08.000000000	-216.5115	0.0060	6.1645
2017/01/28 17:34:12.000000000	-216.5085	0.0060	6.1242
2017/01/28 17:37:16.000000000	-216.5030	0.0060	6.2311
2017/01/28 17:40:20.000000000	-216.5121	0.0060	6.1513
2017/01/28 17:43:24.000000000	-216.5056	0.0060	6.1548
2017/01/28 17:46:28.000000000	-216.5074	0.0060	6.1383
2017/01/28 17:49:32.000000000	-216.5090	0.0060	6.1389
2017/01/28 17:52:36.000000000	-215.0984	0.0060	5.9389
2017/01/28 17:55:40.000000000	-212.9519	0.0061	6.1823
2017/01/28 17:58:44.000000000	-212.6687	0.0060	5.2508
2017/01/28 18:01:48.000000000	-212.6396	0.0060	5.7184
2017/01/28 18:04:52.000000000	-212.6042	0.0059	5.7575
2017/01/28 18:07:56.000000000	-213.1021	0.0060	6.0611
2017/01/28 18:11:00.000000000	-212.5762	0.0061	5.8081
2017/01/28 18:14:04.000000000	-212.8929	0.0060	5.8755
2017/01/28 18:17:08.000000000	-212.8414	0.0060	6.2511
2017/01/28 18:20:12.000000000	-212.5574	0.0059	5.8548
2017/01/28 18:23:16.000000000	-212.9000	0.0061	6.2959
2017/01/28 18:26:20.000000000	-212.6011	0.0059	6.2122
2017/01/28 18:29:24.000000000	-213.2699	0.0060	5.8720
2017/01/28 18:32:28.000000000	-213.2731	0.0060	5.8503
2017/01/28 18:35:32.000000000	-212.8428	0.0060	5.5433
2017/01/28 18:38:36.000000000	-212.3834	0.0060	6.3435
2017/01/28 18:41:40.000000000	-212.4004	0.0058	5.6580
2017/01/28 18:44:44.000000000	-212.5126	0.0059	6.2194
2017/01/28 18:47:48.000000000	-212.3151	0.0058	5.7204
2017/01/28 18:50:52.000000000	-212.0624	0.0058	4.6763
2017/01/28 18:53:56.000000000	-212.0622	0.0062	6.5533
2017/01/28 18:57:00.000000000	-212.7782	0.0061	7.1065
2017/01/28 19:00:04.000000000	-212.6677	0.0060	6.2465
2017/01/28 19:03:08.000000000	-212.6112	0.0059	5.7020
2017/01/28 19:06:12.000000000	-212.6011	0.0061	6.3624
2017/01/28 19:09:16.000000000	-212.7113	0.0061	6.2187
2017/01/28 19:12:20.000000000	-212.6840	0.0060	6.1575
2017/01/28 19:15:24.000000000	-212.3841	0.0059	5.5939
2017/01/28 19:18:28.000000000	-212.5204	0.0060	5.9778
2017/01/28 19:21:32.000000000	-213.1389	0.0059	5.4740
2017/01/28 19:24:36.000000000	-212.4492	0.0061	6.4236
2017/01/28 19:27:40.000000000	-213.3938	0.0061	6.6784
2017/01/28 19:30:44.000000000	-212.8655	0.0060	6.2742
2017/01/28 19:33:48.000000000	-212.8738	0.0062	6.8186
2017/01/28 19:36:52.000000000	-213.0216	0.0059	5.7377
2017/01/28 19:39:56.000000000	-212.7101	0.0060	6.3789
2017/01/28 19:43:00.000000000	-212.8891	0.0061	6.4860
2017/01/28 19:46:04.000000000	-213.0354	0.0060	6.0212
2017/01/28 19:49:08.000000000	-212.4863	0.0059	6.3898
2017/01/28 19:52:12.000000000	-212.0094	0.0061	6.1817
2017/01/28 19:55:16.000000000	-212.2413	0.0061	6.2851
2017/01/28 19:58:20.000000000	-212.3818	0.0060	6.1481
2017/01/28 20:01:24.000000000	-212.2928	0.0059	5.7589
2017/01/28 20:04:28.000000000	-212.6188	0.0062	6.7813
2017/01/28 20:07:32.000000000	-212.4510	0.0060	6.1830
2017/01/28 20:10:36.000000000	-212.5373	0.0059	5.3955
2017/01/28 20:13:40.000000000	-212.2831	0.0060	5.8637
2017/01/28 20:16:44.000000000	-215.1002	0.0060	5.7664
2017/01/28 20:19:48.000000000	-214.2627	0.0060	5.6786
2017/01/28 20:22:52.000000000	-211.9190	0.0062	6.6485
2017/01/28 20:25:56.000000000	-211.9812	0.0062	6.4165
2017/01/28 20:29:00.000000000	-211.9907	0.0060	5.8218
2017/01/28 20:32:04.000000000	-212.0458	0.0061	6.1579
2017/01/28 20:35:08.000000000	-212.2906	0.0059	6.3161
2017/01/28 20:38:12.000000000	-212.4445	0.0060	5.6112
2017/01/28 20:41:16.000000000	-212.3682	0.0059	5.6716
2017/01/28 20:44:20.000000000	-212.0189	0.0061	6.6228
2017/01/28 20:47:24.000000000	-212.1118	0.0060	5.7322
2017/01/28 20:50:28.000000000	-213.3647	0.0061	6.5236
2017/01/28 20:53:32.000000000	-216.5013	0.0060	6.1271
2017/01/28 20:56:36.000000000	-216.4996	0.0060	6.1353
2017/01/28 20:59:40.000000000	-216.5050	0.0060	6.1323
2017/01/28 21:02:44.000000000	-216.5035	0.0060	6.1279
2017/01/28 21:05:48.000000000	-216.5064	0.0060	6.1308
2017/01/28 21:08:52.000000000	-216.5102	0.0060	6.1286
2017/01/28 21:11:56.000000000	-216.5202	0.0060	6.1037
2017/01/28 21:15:00.000000000	-216.5221	0.0060	6.1091
2017/01/28 21:18:04.000000000	-216.5184	0.0060	6.1000
2017/01/28 21:21:08.000000000	-216.5211	0.0060	6.0929
2017/01/28 21:24:12.000000000	-216.5242	0.0060	6.0929
2017/01/28 21:27:16.000000000	-216.5132	0.0060	6.1206
2017/01/28 21:30:20.000000000	-216.5174	0.0060	6.1154
2017/01/28 21:33:24.000000000	-216.5277	0.0060	6.1388
2017/01/28 21:36:28.000000000	-216.5281	0.0060	6.1358
2017/01/28 21:39:32.000000000	-216.5311	0.0060	6.1101
2017/01/28 21:42:36.000000000	-216.5311	0.0060	6.1086
2017/01/28 21:45:40.000000000	-216.5208	0.0060	6.1202
2017/01/28 21:48:44.000000000	-216.5188	0.0060	6.1660
2017/01/28 21:51:48.000000000	-216.5215	0.0060	6.1520
2017/01/28 21:54:52.000000000	-216.5236	0.0060	6.1461
2017/01/28 21:57:56.000000000	-216.5172	0.0060	6.1500
2017/01/28 22:01:00.000000000	-216.5229	0.0060	6.1555
2017/01/28 22:04:04.000000000	-216.5229	0.0060	6.1646
2017/01/28 22:07:08.000000000	-216.5104	0.0060	6.1580
2017/01/28 22:10:12.000000000	-216.5197	0.0060	6.1624
2017/01/28 22:13:16.000000000	-216.5243	0.0060	6.1379
2017/01/28 22:16:20.000000000	-216.5166	0.0060	6.1423
2017/01/28 22:19:24.000000000	-216.5138	0.0060	6.1423
2017/01/28 22:22:28.000000000	-216.5165	0.0060	6.1140
2017/01/28 22:25:32.000000000	-216.5147	0.0060	6.1741
2017/01/28 22:28:36.000000000	-216.5124	0.0060	6.0697
2017/01/28 22:31:40.000000000	-216.5065	0.0060	6.1006
2017/01/28 22:34:44.000000000	-216.5058	0.0060	6.0677
2017/01/28 22:37:48.000000000	-216.5102	0.0060	6.1366
2017/01/28 22:40:52.000000000	-216.5060	0.0060	6.0453
2017/01/28 22:43:56.000000000	-216.5041	0.0060	6.1049
2017/01/28 22:47:00.000000000	-216.5088	0.0060	6.1111
2017/01/28 22:50:04.000000000	-216.5037	0.0060	6.1134
2017/01/28 22:51:36.571054675	-216.5037	0.0060	6.1258
2017/01/28 22:53:08.000000000	-216.5066	0.0060	6.1258
2017/01/28 22:56:12.000000000	-216.5082	0.0060	6.1396
2017/01/28 22:59:16.000000000	-216.5080	0.0060	6.1243
2017/01/28 23:02:20.000000000	-216.5045	0.0060	6.1289
2017/01/28 23:05:24.000000000	-216.5047	0.0060	6.1234
2017/01/28 23:08:28.000000000	-216.5054	0.0060	6.1379
2017/01/28 23:11:32.000000000	-216.5011	0.0060	6.1238
2017/01/28 23:14:36.000000000	-216.5061	0.0060	6.0254
2017/01/28 23:17:40.000000000	-216.5119	0.0060	6.1492
2017/01/28 23:20:44.000000000	-216.4985	0.0060	6.1304
2017/01/28 23:23:48.000000000	-216.4250	0.0060	6.1738
2017/01/28 23:26:52.000000000	-216.4971	0.0060	6.2017
2017/01/28 23:29:56.000000000	-216.5118	0.0060	6.1274
2017/01/28 23:33:00.000000000	-216.5150	0.0060	6.1370
2017/01/28 23:36:04.000000000	-216.5152	0.0060	6.1295
2017/01/28 23:39:08.000000000	-216.5227	0.0060	6.1152
2017/01/28 23:42:12.000000000	-216.5188	0.0060	6.1250
2017/01/28 23:45:16.000000000	-215.9632	0.0060	5.7872
2017/01/28 23:48:20.000000000	-212.9714	0.0060	5.5427
2017/01/28 23:51:24.000000000	-213.2159	0.0059	6.0032
2017/01/28 23:54:28.000000000	-212.6386	0.0059	5.8984
2017/01/28 23:57:32.000000000	-212.5291	0.0059	5.2308
2017/01/29 00:00:36.000000000	-212.6757	0.0060	5.1546
2017/01/29 00:03:40.000000000	-212.5990	0.0058	5.0837
2017/01/29 00:06:44.000000000	-213.8467	0.0058	6.2221
2017/01/29 00:09:48.000000000	-212.5627	0.0060	6.1220
2017/01/29 00:12:52.000000000	-212.7169	0.0060	5.2991
2017/01/29 00:15:56.000000000	-212.8568	0.0058	5.7254
2017/01/29 00:19:00.000000000	-213.1612	0.0061	5.9898
2017/01/29 00:22:04.000000000	-213.3878	0.0061	6.7372
2017/01/29 00:25:08.000000000	-212.7964	0.0060	5.4110
2017/01/29 00:28:12.000000000	-212.1264	0.0060	5.4143
2017/01/29 00:31:16.000000000	-212.1985	0.0061	6.4099
2017/01/29 00:34:20.000000000	-211.9918	0.0062	5.8699
2017/01/29 00:37:24.000000000	-211.6648	0.0060	6.6328
2017/01/29 00:40:28.000000000	-212.2308	0.0059	6.7479
2017/01/29 00:43:32.000000000	-212.0400	0.0061	7.6030
2017/01/29 00:46:36.000000000	-211.7531	0.0060	6.6302
2017/01/29 00:49:40.000000000	-211.9285	0.0061	6.5629
2017/01/29 00:52:44.000000000	-211.9433	0.0061	5.2613
2017/01/29 00:55:48.000000000	-213.5396	0.0059	5.0602
2017/01/29 00:58:52.000000000	-212.4163	0.0059	5.4012
2017/01/29 01:01:56.000000000	-212.1453	0.0060	6.1078
2017/01/29 01:05:00.000000000	-211.8106	0.0062	7.5236
2017/01/29 01:08:04.000000000	-212.1073	0.0060	5.2120
2017/01/29 01:11:08.000000000	-211.5655	0.0063	6.0579
2017/01/29 01:14:12.000000000	-211.6048	0.0057	4.9082
2017/01/29 01:17:16.000000000	-211.8759	0.0059	4.7066
2017/01/29 01:20:20.000000000	-211.4052	0.0062	5.9933
2017/01/29 01:23:24.000000000	-211.6731	0.0060	6.3334
2017/01/29 01:26:28.000000000	-211.8297	0.0059	5.5499
2017/01/29 01:29:32.000000000	-211.7899	0.0060	6.0202
2017/01/29 01:32:36.000000000	-211.7170	0.0060	5.9009
2017/01/29 01:35:40.000000000	-211.5101	0.0059	5.0361
2017/01/29 01:38:44.000000000	-212.1121	0.0058	4.8549
2017/01/29 01:41:48.000000000	-212.1574	0.0058	5.5154
2017/01/29 01:44:52.000000000	-212.0383	0.0057	4.7876
2017/01/29 01:47:56.000000000	-212.2890	0.0060	5.9413
2017/01/29 01:51:00.000000000	-211.5466	0.0058	6.4318
2017/01/29 01:54:04.000000000	-211.3336	0.0062	7.5996
2017/01/29 01:57:08.000000000	-211.8404	0.0060	6.1803
2017/01/29 02:00:12.000000000	-212.4548	0.0060	6.1852
2017/01/29 02:03:16.000000000	-211.7095	0.0061	7.2450
2017/01/29 02:06:20.000000000	-211.8758	0.0060	6.2032
2017/01/29 02:09:24.000000000	-211.4131	0.0058	5.3852
2017/01/29 02:12:28.000000000	-211.4209	0.0059	5.3989
2017/01/29 02:15:32.000000000	-211.3811	0.0058	5.9693
2017/01/29 02:18:36.000000000	-211.2807	0.0061	5.9359
2017/01/29 02:21:40.000000000	-211.1786	0.0059	6.7380
2017/01/29 02:24:44.000000000	-211.5236	0.0059	5.2872
2017/01/29 02:27:48.000000000	-211.1753	0.0060	5.7588
2017/01/29 02:30:52.000000000	-211.1736	0.0058	5.9900
2017/01/29 02:33:56.000000000	-211.1366	0.0063	6.1171
2017/01/29 02:37:00.000000000	-211.4736	0.0061	6.0061
2017/01/29 02:40:04.000000000	-211.1854	0.0062	7.0540
2017/01/29 02:43:08.000000000	-211.3884	0.0062	6.8337
2017/01/29 02:46:12.000000000	-211.2916	0.0061	5.5991
2017/01/29 02:49:16.000000000	-211.4331	0.0061	6.9416
2017/01/29 02:52:20.000000000	-211.2632	0.0057	5.7411
2017/01/29 02:55:24.000000000	-211.4517	0.0060	5.9985
2017/01/29 02:58:28.000000000	-212.1595	0.0060	6.3226
2017/01/29 03:01:32.000000000	-211.7345	0.0060	5.1049
2017/01/29 03:04:36.000000000	-211.7099	0.0060	5.8909
2017/01/29 03:07:40.000000000	-211.8669	0.0060	5.5670
2017/01/29 03:10:44.000000000	-211.8403	0.0060	6.5607
2017/01/29 03:13:48.000000000	-211.2543	0.0062	6.1560
2017/01/29 03:16:52.000000000	-211.7517	0.0062	7.3150
2017/01/29 03:19:56.000000000	-211.6546	0.0058	6.2238
2017/01/29 03:23:00.000000000	-211.4318	0.0062	6.5059
2017/01/29 03:26:04.000000000	-211.3729	0.0056	5.4294
2017/01/29 03:29:08.000000000	-211.5043	0.0058	5.8335
2017/01/29 03:32:12.000000000	-211.6238	0.0060	6.1044
2017/01/29 03:35:16.000000000	-211.8863	0.0060	5.4939
2017/01/29 03:38:20.000000000	-216.5073	0.0060	6.1506
2017/01/29 03:41:24.000000000	-216.5175	0.0060	6.1169
2017/01/29 03:44:28.000000000	-216.5122	0.0060	6.1210
2017/01/29 03:47:32.000000000	-216.5207	0.0060	6.1337
2017/01/29 03:50:36.000000000	-216.5128	0.0060	6.1187
2017/01/29 03:53:40.000000000	-216.5112	0.0060	6.1319
2017/01/29 03:56:44.000000000	-216.5115	0.0060	6.1115
2017/01/29 03:59:48.000000000	-216.5103	0.0060	6.1328
2017/01/29 04:02:52.000000000	-216.5133	0.0060	6.1311
2017/01/29 04:05:56.000000000	-216.5164	0.0060	6.1243
2017/01/29 04:09:00.000000000	-216.5168	0.0060	6.1002
2017/01/29 04:12:04.000000000	-216.5188	0.0060	6.1254
2017/01/29 04:15:08.000000000	-216.5139	0.0060	6.1355
2017/01/29 04:18:12.000000000	-216.5176	0.0060	6.1409
2017/01/29 04:21:16.000000000	-216.5131	0.0060	6.1255
2017/01/29 04:24:20.000000000	-216.5100	0.0060	6.1452
2017/01/29 04:27:24.000000000	-216.5112	0.0060	6.1195
2017/01/29 04:30:28.000000000	-216.5101	0.0060	6.1541
2017/01/29 04:33:32.000000000	-216.5115	0.0060	6.0936
2017/01/29 04:36:36.000000000	-216.5110	0.0060	6.0922
2017/01/29 04:39:40.000000000	-216.5089	0.0060	6.0922
2017/01/29 04:42:44.000000000	-216.5088	0.0060	6.0922
2017/01/29 04:45:48.000000000	-212.7412	0.0060	5.8884
2017/01/29 04:48:52.000000000	-211.7423	0.0062	6.8345
2017/01/29 04:51:56.000000000	-212.4365	0.0058	6.0209
2017/01/29 04:55:00.000000000	-216.3155	0.0060	6.1405
2017/01/29 04:58:04.000000000	-211.7936	0.0059	6.5878
2017/01/29 05:01:08.000000000	-211.5632	0.0059	6.1860
2017/01/29 05:04:12.000000000	-211.6329	0.0063	7.5580
2017/01/29 05:07:16.000000000	-212.0318	0.0060	6.1712
2017/01/29 05:10:20.000000000	-212.5311	0.0058	5.9957
2017/01/29 05:13:24.000000000	-212.2674	0.0058	6.5422
2017/01/29 05:16:28.000000000	-212.3196	0.0060	6.2086
2017/01/29 05:19:32.000000000	-212.3484	0.0058	5.5583
2017/01/29 05:22:36.000000000	-213.2177	0.0061	6.3532
2017/01/29 05:25:40.000000000	-213.6771	0.0061	6.9389
2017/01/29 05:28:44.000000000	-213.5620	0.0060	6.2661
2017/01/29 05:31:48.000000000	-214.1361	0.0062	6.0569
2017/01/29 05:34:52.000000000	-214.4190	0.0059	5.8766
2017/01/29 05:37:56.000000000	-215.3026	0.0061	6.0379
2017/01/29 05:41:00.000000000	-216.4691	0.0060	6.1013
2017/01/29 05:44:04.000000000	-216.4215	0.0061	6.3398
2017/01/29 05:47:08.000000000	-216.4020	0.0061	6.3738
2017/01/29 05:50:12.000000000	-216.3992	0.0061	6.3299
2017/01/29 05:53:16.000000000	-216.3722	0.0060	6.2783
2017/01/29 05:56:20.000000000	-216.4715	0.0060	6.1750
2017/01/29 05:59:24.000000000	-216.3812	0.0060	6.1757
2017/01/29 06:02:28.000000000	-216.4419	0.0060	6.1712
2017/01/29 06:05:32.000000000	-216.3503	0.0060	6.1697
2017/01/29 06:08:36.000000000	-216.4815	0.0060	6.1046
2017/01/29 06:11:40.000000000	-216.0388	0.0060	6.0100
2017/01/29 06:14:44.000000000	-215.9471	0.0060	6.1572
2017/01/29 06:17:48.000000000	-215.4578	0.0060	6.4949
2017/01/29 06:20:52.000000000	-216.2636	0.0060	6.1783
2017/01/29 06:23:56.000000000	-213.3462	0.0060	6.2072
2017/01/29 06:27:00.000000000	-212.1991	0.0059	6.0477
2017/01/29 06:30:04.000000000	-212.0201	0.0061	6.4237
2017/01/29 06:33:08.000000000	-211.7370	0.0062	6.1294
2017/01/29 06:36:12.000000000	-211.8677	0.0057	5.5594
2017/01/29 06:39:16.000000000	-212.0414	0.0058	6.0333
2017/01/29 06:42:20.000000000	-211.8550	0.0059	6.3454
2017/01/29 06:45:24.000000000	-212.1134	0.0059	5.6160
2017/01/29 06:48:28.000000000	-212.3565	0.0059	5.3677
2017/01/29 06:51:32.000000000	-212.3695	0.0062	6.6921
2017/01/29 06:54:36.000000000	-213.5589	0.0060	6.3235
2017/01/29 06:57:40.000000000	-216.2269	0.0060	6.3308
2017/01/29 07:00:44.000000000	-213.8387	0.0060	6.0227
2017/01/29 07:03:48.000000000	-213.3901	0.0061	6.6495
2017/01/29 07:06:52.000000000	-213.4744	0.0060	5.5567
2017/01/29 07:09:56.000000000	-213.3617	0.0060	6.3552
2017/01/29 07:13:00.000000000	-213.3355	0.0059	6.1227
2017/01/29 07:16:04.000000000	-213.0717	0.0059	6.3406
2017/01/29 07:19:08.000000000	-213.3561	0.0061	6.3640
2017/01/29 07:22:12.000000000	-213.4524	0.0060	5.6285
2017/01/29 07:25:16.000000000	-213.8909	0.0060	6.7718
2017/01/29 07:28:20.000000000	-214.0837	0.0061	6.1244
2017/01/29 07:31:24.000000000	-216.0248	0.0060	5.8691
2017/01/29 07:34:28.000000000	-216.3661	0.0060	6.0712
2017/01/29 07:37:32.000000000	-215.8251	0.0061	6.3210
2017/01/29 07:40:36.000000000	-214.8717	0.0059	5.6688
2017/01/29 07:43:40.000000000	-214.5410	0.0061	6.3807
2017/01/29 07:46:44.000000000	-214.6619	0.0059	6.0132
2017/01/29 07:49:48.000000000	-214.8575	0.0060	5.8906
