x0000,y0000
809,-1,
810,1,
811,2,
812,0,
813,0,
814,1,
815,2,
816,1,
817,0,
818,2,
819,1,
820,2,
821,2,
822,1,
823,-2,
824,-1,
825,-1,
826,0,
827,-1,
828,0,
829,0,
830,1,
831,-1,
832,3,
833,-2,
834,3,
835,-2,
836,2,
837,-2,
838,1,
839,0,
840,1,
841,0,
842,-3,
843,3,
844,-3,
845,2,
846,-3,
847,2,
848,0,
849,3,
850,0,
851,1,
852,0,
853,0,
854,1,
855,1,
856,3,
857,0,
858,1,
859,-1,
860,0,
861,0,
862,-2,
863,0,
864,-2,
865,2,
866,-1,
867,4,
868,0,
869,1,
870,0,
871,0,
872,1,
873,-2,
874,-1,
875,-1,
876,1,
877,0,
878,0,
879,0,
880,-1,
881,0,
882,-1,
883,0,
884,-1,
885,0,
886,0,
887,1,
888,0,
889,0,
890,0,
891,0,
892,1,
893,-3,
894,2,
895,-4,
896,1,
897,-2,
898,2,
899,0,
900,1,
901,2,
902,-1,
903,3,
904,-2,
905,2,
906,-1,
907,0,
908,-1,
909,2,
910,1,
911,0,
912,0,
913,-1,
914,0,
915,-1,
916,4,
917,-1,
918,1,
919,0,
920,-1,
921,0,
922,1,
923,2,
924,-1,
925,3,
926,0,
927,1,
928,-2,
929,1,
930,0,
931,0,
932,0,
933,-1,
934,-1,
935,-1,
936,3,
937,1,
938,1,
939,0,
940,1,
941,-1,
942,1,
943,1,
944,2,
945,0,
946,0,
947,1,
948,0,
949,2,
950,0,
951,-1,
952,-1,
953,0,
954,0,
955,0,
956,1,
957,0,
958,2,
959,1,
960,1,
961,0,
962,0,
963,1,
964,2,
965,0,
966,0,
967,0,
968,0,
969,-1,
970,-2,
971,2,
972,0,
973,1,
974,1,
975,1,
976,0,
977,0,
978,-1,
979,-1,
980,1,
981,0,
982,-1,
983,-1,
984,-1,
985,0,
986,-1,
987,1,
988,1,
989,-1,
990,1,
991,1,
992,0,
993,0,
994,-5,
995,5,
996,-3,
997,-1,
998,3,
999,-3,
1000,7,
1001,-7,
1002,8,
1003,-7,
1004,6,
1005,-5,
1006,3,
1007,0,
1008,1,
1009,4,
1010,-5,
1011,4,
1012,-6,
1013,7,
1014,-4,
1015,5,
1016,-4,
1017,2,
1018,-1,
1019,-2,
1020,3,
1021,-3,
1022,5,
1023,-5,
1024,5,
1025,-3,
1026,3,
1027,-2,
1028,-1,
1029,0,
1030,-2,
1031,3,
1032,-3,
1033,2,
1034,-2,
1035,3,
1036,-1,
1037,0,
1038,-2,
1039,-1,
1040,1,
1041,-3,
1042,3,
1043,-4,
1044,2,
1045,-1,
1046,3,
1047,0,
1048,0,
1049,0,
1050,0,
1051,2,
1052,-2,
1053,3,
1054,-1,
1055,1,
1056,0,
1057,3,
1058,1,
1059,1,
1060,1,
1061,-1,
1062,1,
1063,-2,
1064,1,
1065,-1,
1066,1,
1067,-2,
1068,0,
1069,-1,
1070,-1,
1071,1,
1072,0,
1073,1,
1074,-1,
1075,0,
1076,0,
1077,1,
1078,1,
1079,1,
1080,0,
1081,-2,
1082,2,
1083,1,
1084,3,
1085,0,
1086,1,
1087,0,
1088,1,
1089,2,
1090,-1,
1091,1,
1092,-2,
1093,2,
1094,-3,
1095,3,
1096,-2,
1097,1,
1098,1,
1099,0,
1100,0,
1101,-2,
1102,1,
1103,-3,
1104,2,
1105,-2,
1106,2,
1107,1,
1108,-1,
1109,0,
1110,-1,
1111,2,
1112,0,
1113,0,
1114,2,
1115,-2,
1116,2,
1117,-1,
1118,1,
1119,0,
1120,-1,
1121,1,
1122,-1,
1123,3,
1124,-1,
1125,3,
1126,-3,
1127,3,
1128,0,
1129,0,
1130,1,
1131,-1,
1132,-1,
1133,-1,
1134,1,
1135,1,
1136,1,
1137,1,
1138,0,
1139,0,
1140,0,
1141,2,
1142,-1,
1143,1,
1144,0,
1145,2,
1146,0,
1147,0,
1148,0,
1149,-2,
1150,-1,
1151,-1,
1152,0,
1153,-1,
1154,-1,
1155,0,
1156,0,
1157,-1,
1158,0,
1159,-1,
1160,0,
1161,0,
1162,1,
1163,0,
1164,0,
1165,0,
1166,1,
1167,0,
1168,-1,
1169,-1,
1170,0,
1171,1,
1172,0,
1173,0,
1174,-1,
1175,0,
1176,0,
1177,0,
1178,0,
1179,0,
1180,0,
1181,-1,
1182,1,
1183,-1,
1184,-1,
1185,-1,
1186,-2,
1187,0,
1188,0,
1189,0,
1190,1,
1191,0,
1192,0,
1193,0,
1194,0,
1195,1,
1196,0,
1197,1,
1198,0,
1199,0,
1200,-2,
1201,1,
1202,0,
1203,2,
1204,-1,
1205,2,
1206,1,
1207,-1,
1208,2,
1209,-1,
1210,2,
1211,-2,
1212,2,
1213,-1,
1214,2,
1215,1,
1216,0,
1217,-1,
1218,0,
1219,2,
1220,0,
1221,2,
1222,-2,
1223,3,
1224,0,
1225,3,
1226,0,
1227,0,
1228,-2,
1229,1,
1230,-2,
1231,1,
1232,0,
1233,1,
1234,1,
1235,1,
1236,2,
1237,0,
1238,2,
1239,-2,
1240,2,
1241,-3,
1242,2,
1243,0,
1244,1,
1245,-1,
1246,1,
1247,0,
1248,-1,
1249,-1,
1250,0,
1251,0,
1252,0,
1253,1,
1254,0,
1255,1,
1256,-1,
1257,1,
1258,-1,
1259,0,
1260,0,
1261,0,
1262,0,
1263,-1,
1264,1,
1265,-1,
1266,1,
1267,2,
1268,0,
1269,1,
1270,0,
1271,0,
1272,0,
1273,3,
1274,0,
1275,0,
1276,-1,
1277,1,
1278,1,
1279,0,
1280,1,
1281,1,
1282,0,
1283,0,
1284,1,
1285,1,
1286,-1,
1287,-1,
1288,0,
1289,1,
1290,1,
1291,-1,
1292,1,
1293,1,
1294,0,
1295,0,
1296,0,
1297,0,
1298,0,
1299,0,
1300,2,
1301,0,
1302,0,
1303,0,
1304,1,
1305,0,
1306,1,
1307,0,
1308,0,
1309,-2,
1310,-1,
1311,1,
1312,-1,
1313,0,
1314,0,
1315,-1,
1316,1,
1317,-1,
1318,1,
1319,1,
1320,1,
1321,3,
1322,-3,
1323,4,
1324,-4,
1325,4,
1326,-3,
1327,2,
1328,-4,
1329,2,
1330,-2,
1331,0,
1332,1,
1333,-1,
1334,4,
1335,-2,
1336,3,
1337,-4,
1338,4,
1339,-4,
1340,2,
1341,-2,
1342,0,
1343,1,
1344,-3,
1345,3,
1346,-3,
1347,3,
1348,-3,
1349,3,
1350,-2,
1351,0,
1352,-1,
1353,-2,
1354,0,
1355,-2,
1356,3,
1357,-2,
1358,4,
1359,-1,
1360,1,
1361,-1,
1362,-1,
1363,1,
1364,-1,
1365,1,
1366,-1,
1367,1,
1368,-2,
1369,2,
1370,-2,
1371,1,
1372,-1,
1373,0,
1374,1,
1375,-1,
1376,0,
1377,-1,
1378,1,
1379,-1,
1380,0,
1381,0,
1382,0,
1383,0,
1384,-1,
1385,0,
1386,2,
1387,2,
1388,0,
1389,0,
1390,0,
1391,1,
1392,0,
1393,-1,
1394,0,
1395,-1,
1396,1,
1397,0,
1398,1,
1399,0,
1400,1,
1401,1,
1402,-1,
1403,0,
1404,0,
1405,-1,
1406,2,
1407,0,
1408,0,
1409,0,
1410,0,
1411,1,
1412,0,
1413,0,
1414,0,
1415,1,
1416,0,
1417,0,
1418,1,
1419,0,
1420,0,
1421,1,
1422,1,
1423,1,
1424,-1,
1425,1,
1426,0,
1427,-1,
1428,-1,
1429,0,
1430,0,
1431,0,
1432,1,
1433,0,
1434,1,
1435,0,
1436,0,
1437,-1,
1438,-1,
1439,-2,
1440,0,
1441,-1,
1442,-1,
1443,-2,
1444,0,
1445,2,
1446,0,
1447,1,
1448,0,
1449,2,
1450,0,
1451,-1,
1452,0,
1453,-1,
1454,0,
1455,0,
1456,-1,
1457,1,
1458,1,
1459,1,
1460,0,
1461,-1,
1462,0,
1463,0,
1464,1,
1465,0,
1466,0,
1467,-1,
1468,0,
1469,0,
1470,0,
1471,1,
1472,0,
1473,1,
1474,-1,
1475,2,
1476,-2,
1477,3,
1478,-3,
1479,3,
1480,-1,
1481,3,
1482,-2,
1483,2,
1484,0,
1485,0,
1486,0,
1487,-1,
1488,1,
1489,-2,
1490,3,
1491,-1,
1492,4,
1493,-2,
1494,1,
1495,0,
1496,0,
1497,-1,
1498,-3,
1499,-1,
1500,-1,
1501,2,
1502,0,
1503,2,
1504,-1,
1505,0,
1506,-2,
1507,-1,
1508,0,
1509,0,
1510,1,
1511,0,
1512,1,
1513,-1,
1514,2,
1515,1,
1516,1,
1517,2,
1518,1,
1519,1,
1520,-2,
1521,1,
1522,0,
1523,2,
1524,-1,
1525,1,
1526,1,
1527,0,
1528,1,
1529,1,
1530,2,
1531,1,
1532,2,
1533,0,
1534,0,
1535,-1,
1536,0,
1537,1,
1538,0,
1539,-1,
1540,1,
1541,2,
1542,1,
1543,0,
1544,-2,
1545,0,
1546,-1,
1547,-1,
1548,0,
1549,1,
1550,2,
1551,0,
1552,0,
1553,1,
1554,0,
1555,1,
1556,1,
1557,0,
1558,1,
1559,-2,
1560,-1,
1561,-1,
1562,1,
1563,2,
1564,0,
1565,-1,
1566,0,
1567,0,
1568,-1,
1569,-1,
1570,1,
1571,0,
1572,-1,
1573,3,
1574,0,
1575,2,
1576,-2,
1577,1,
1578,-1,
1579,1,
1580,-1,
1581,3,
1582,0,
1583,1,
1584,1,
1585,-3,
1586,1,
1587,-1,
1588,2,
1589,2,
1590,0,
1591,3,
1592,-2,
1593,1,
1594,-2,
1595,0,
1596,1,
1597,1,
1598,0,
1599,-1,
1600,3,
1601,-1,
1602,2,
1603,-4,
1604,2,
1605,-2,
1606,0,
1607,0,
1608,-1,
1609,2,
1610,-2,
1611,1,
1612,-1,
1613,1,
1614,-1,
1615,3,
1616,-1,
1617,1,
1618,0,
1619,0,
1620,-1,
1621,0,
1622,3,
1623,-1,
1624,1,
1625,1,
1626,1,
1627,1,
1628,2,
1629,0,
1630,0,
1631,0,
1632,-2,
1633,1,
1634,-1,
1635,-2,
1636,1,
1637,-1,
1638,2,
1639,-1,
1640,2,
1641,-2,
1642,1,
1643,-2,
1644,0,
1645,0,
1646,-1,
1647,1,
1648,0,
1649,2,
1650,0,
1651,1,
1652,0,
1653,1,
1654,0,
1655,0,
1656,1,
1657,2,
1658,1,
1659,-1,
1660,-1,
1661,0,
1662,1,
1663,0,
1664,-1,
1665,1,
1666,0,
1667,1,
1668,2,
1669,1,
1670,1,
1671,2,
1672,-1,
1673,2,
1674,-1,
1675,1,
1676,0,
1677,-2,
1678,2,
1679,-3,
1680,2,
1681,-3,
1682,5,
1683,-2,
1684,1,
1685,-1,
1686,1,
1687,0,
1688,-1,
1689,1,
1690,-1,
1691,3,
1692,-2,
1693,1,
1694,0,
1695,0,
1696,1,
1697,-1,
1698,-2,
1699,0,
1700,0,
1701,1,
1702,0,
1703,1,
1704,-3,
1705,2,
1706,0,
1707,1,
1708,0,
1709,0,
1710,3,
1711,-2,
1712,0,
1713,-2,
1714,1,
1715,0,
1716,0,
1717,1,
1718,1,
1719,1,
1720,-3,
1721,1,
1722,1,
1723,3,
1724,0,
1725,1,
1726,0,
1727,-1,
1728,0,
1729,-2,
1730,3,
1731,1,
1732,1,
1733,-1,
1734,1,
1735,1,
1736,-1,
1737,0,
1738,0,
1739,1,
1740,0,
1741,1,
1742,-1,
1743,1,
1744,0,
1745,1,
1746,1,
1747,0,
1748,0,
1749,0,
1750,0,
1751,-1,
1752,2,
1753,-1,
1754,1,
1755,-1,
1756,-1,
1757,0,
1758,-2,
1759,3,
1760,0,
1761,0,
1762,1,
1763,0,
1764,0,
1765,0,
1766,0,
1767,0,
1768,0,
1769,1,
1770,0,
1771,0,
1772,0,
1773,-2,
1774,1,
1775,0,
1776,0,
1777,1,
1778,2,
1779,-1,
1780,0,
1781,-1,
1782,2,
1783,-1,
1784,0,
1785,0,
1786,0,
1787,1,
1788,-1,
1789,1,
1790,-1,
1791,1,
1792,0,
1793,2,
1794,-1,
1795,1,
1796,2,
1797,-2,
1798,0,
1799,0,
1800,3,
1801,0,
1802,1,
1803,-1,
1804,0,
1805,1,
1806,0,
1807,1,
1808,0,
1809,3,
1810,-1,
1811,4,
1812,-2,
1813,0,
1814,-1,
1815,-1,
1816,0,
1817,-1,
1818,0,
1819,-2,
1820,2,
1821,0,
1822,1,
1823,-1,
1824,1,
1825,-2,
1826,1,
1827,1,
1828,0,
1829,3,
1830,-1,
1831,5,
1832,-3,
1833,3,
1834,-5,
1835,2,
1836,-1,
1837,2,
1838,0,
1839,-2,
1840,2,
1841,-2,
1842,2,
1843,-3,
1844,1,
1845,-1,
1846,2,
1847,-2,
1848,2,
1849,1,
1850,2,
1851,-1,
1852,0,
1853,0,
1854,0,
1855,2,
1856,1,
1857,2,
1858,-1,
1859,1,
1860,0,
1861,0,
1862,1,
1863,0,
1864,1,
1865,1,
1866,2,
1867,0,
1868,1,
1869,-1,
1870,1,
1871,0,
1872,1,
1873,1,
1874,1,
1875,2,
1876,1,
1877,0,
1878,-1,
1879,2,
1880,-1,
1881,0,
1882,0,
1883,-1,
1884,-2,
1885,0,
1886,-1,
1887,1,
1888,0,
1889,2,
1890,2,
1891,1,
1892,1,
1893,-2,
1894,-1,
1895,0,
1896,1,
1897,0,
1898,-1,
1899,1,
1900,1,
1901,0,
1902,0,
1903,2,
1904,0,
1905,0,
1906,-1,
1907,0,
1908,1,
1909,0,
1910,0,
1911,-1,
1912,0,
1913,0,
1914,1,
1915,1,
1916,-1,
1917,-1,
1918,-1,
1919,0,
1920,-1,
1921,2,
1922,0,
1923,1,
1924,1,
1925,0,
1926,4,
1927,0,
1928,2,
1929,0,
1930,0,
1931,-1,
1932,0,
1933,0,
1934,1,
1935,0,
1936,0,
1937,-1,
1938,0,
1939,1,
1940,-1,
1941,0,
1942,0,
1943,2,
1944,0,
1945,0,
1946,-1,
1947,1,
1948,1,
1949,0,
1950,1,
1951,-2,
1952,2,
1953,-1,
1954,0,
1955,-1,
1956,1,
1957,0,
1958,1,
1959,-1,
1960,2,
1961,0,
1962,2,
1963,0,
1964,2,
1965,-1,
1966,-1,
1967,2,
1968,-1,
1969,2,
1970,-2,
1971,1,
1972,-1,
1973,2,
1974,-1,
1975,0,
1976,-1,
1977,1,
1978,0,
1979,2,
1980,1,
1981,0,
1982,1,
1983,-1,
1984,0,
1985,0,
1986,0,
1987,-1,
1988,-1,
1989,1,
1990,0,
1991,1,
1992,1,
1993,1,
1994,0,
1995,2,
1996,-1,
1997,1,
1998,0,
1999,-1,
2000,1,
2001,-2,
2002,2,
2003,-2,
2004,1,
2005,-3,
2006,3,
2007,1,
2008,2,
2009,2,
2010,-1,
2011,3,
2012,-1,
2013,2,
2014,-1,
2015,1,
2016,-1,
2017,2,
2018,-1,
2019,0,
2020,1,
2021,0,
2022,1,
2023,-1,
2024,1,
2025,0,
2026,2,
2027,-2,
2028,-1,
2029,-1,
2030,-1,
2031,2,
2032,-1,
2033,1,
2034,-3,
2035,1,
2036,-1,
2037,2,
2038,-1,
2039,1,
2040,0,
2041,1,
2042,1,
2043,0,
2044,1,
2045,-2,
2046,0,
2047,-2,
2048,1,
2049,-1,
2050,1,
2051,-1,
2052,0,
2053,1,
2054,-1,
2055,0,
2056,0,
2057,1,
2058,-1,
2059,0,
2060,0,
2061,1,
2062,1,
2063,1,
2064,2,
2065,-1,
2066,0,
2067,0,
2068,0,
2069,0,
2070,0,
2071,0,
2072,0,
2073,1,
2074,-1,
2075,1,
2076,-1,
2077,1,
2078,2,
2079,1,
2080,1,
2081,0,
2082,0,
2083,0,
2084,0,
2085,1,
2086,0,
2087,-1,
2088,1,
2089,-1,
2090,1,
2091,0,
2092,0,
2093,-1,
2094,1,
2095,0,
2096,1,
2097,2,
2098,-1,
2099,1,
2100,-3,
2101,1,
2102,-2,
2103,0,
2104,0,
2105,1,
2106,1,
2107,-1,
2108,2,
2109,-2,
2110,2,
2111,0,
2112,2,
2113,0,
2114,0,
2115,-1,
2116,-1,
2117,0,
2118,-1,
2119,3,
2120,-2,
2121,2,
2122,-1,
2123,3,
2124,0,
2125,1,
2126,-1,
2127,-1,
2128,1,
2129,-1,
2130,1,
2131,-2,
2132,2,
2133,-1,
2134,0,
2135,-1,
2136,1,
2137,1,
2138,0,
2139,0,
2140,-2,
2141,2,
2142,-1,
2143,1,
2144,-1,
2145,1,
2146,-1,
2147,-1,
2148,1,
2149,0,
2150,1,
2151,-2,
2152,1,
2153,0,
2154,3,
2155,0,
2156,0,
2157,1,
2158,0,
2159,1,
2160,-1,
2161,0,
2162,-3,
2163,0,
2164,-1,
2165,2,
2166,-1,
2167,-1,
2168,-1,
2169,1,
2170,-1,
2171,0,
2172,1,
2173,1,
2174,0,
2175,-1,
2176,1,
2177,1,
2178,0,
2179,-1,
2180,-1,
2181,-1,
2182,1,
2183,0,
2184,1,
2185,2,
2186,-2,
2187,0,
2188,0,
2189,0,
2190,0,
2191,1,
2192,0,
2193,0,
2194,1,
2195,-2,
2196,1,
2197,0,
2198,3,
2199,-2,
2200,0,
2201,2,
2202,1,
2203,2,
2204,-1,
2205,1,
2206,0,
2207,1,
2208,2,
2209,0,
2210,3,
2211,-2,
2212,2,
2213,-2,
2214,2,
2215,1,
2216,0,
2217,-1,
2218,-1,
2219,2,
2220,-1,
2221,2,
2222,0,
2223,0,
2224,0,
2225,-1,
2226,3,
2227,-2,
2228,1,
2229,-3,
2230,1,
2231,-1,
2232,0,
2233,3,
2234,1,
2235,2,
2236,-2,
2237,0,
2238,0,
2239,1,
2240,-1,
2241,0,
2242,1,
2243,-1,
2244,1,
2245,-2,
2246,1,
2247,-1,
2248,1,
2249,-1,
2250,1,
2251,0,
2252,1,
2253,0,
2254,-1,
2255,2,
2256,-2,
2257,2,
2258,-1,
2259,5,
2260,1,
2261,-1,
2262,1,
2263,-1,
2264,3,
2265,-4,
2266,4,
2267,-4,
2268,3,
2269,-1,
2270,1,
2271,0,
2272,2,
2273,3,
2274,1,
2275,3,
2276,-1,
2277,1,
2278,-3,
2279,3,
2280,0,
2281,1,
2282,-1,
2283,1,
2284,0,
2285,-2,
2286,2,
2287,-1,
2288,2,
2289,-1,
2290,1,
2291,-2,
2292,2,
2293,2,
2294,-1,
2295,3,
2296,-2,
2297,-1,
2298,0,
2299,1,
2300,0,
2301,-2,
2302,2,
2303,-1,
2304,3,
2305,-2,
2306,1,
2307,-2,
2308,0,
2309,-1,
2310,-1,
2311,2,
2312,0,
2313,1,
2314,-2,
2315,5,
2316,-3,
2317,3,
2318,-4,
2319,1,
2320,-3,
2321,1,
2322,2,
2323,0,
2324,2,
2325,-2,
2326,3,
2327,-1,
2328,2,
2329,-2,
2330,1,
2331,0,
2332,-1,
2333,-1,
2334,1,
2335,0,
2336,-1,
2337,1,
2338,1,
2339,1,
2340,-1,
2341,1,
2342,1,
2343,1,
2344,1,
2345,2,
2346,2,
2347,0,
2348,-1,
2349,-1,
2350,1,
2351,2,
2352,1,
2353,0,
2354,0,
2355,1,
2356,0,
2357,0,
2358,0,
2359,-2,
2360,1,
2361,2,
2362,2,
2363,0,
2364,0,
2365,-1,
2366,0,
2367,0,
2368,1,
2369,1,
2370,2,
2371,-1,
2372,-1,
2373,0,
2374,0,
2375,0,
