x0000,y0000
956,0,
957,1,
958,-1,
959,0,
960,1,
961,0,
962,-1,
963,-2,
964,-1,
965,-1,
966,0,
967,0,
968,0,
969,-1,
970,-1,
971,-1,
972,-1,
973,2,
974,-1,
975,3,
976,-2,
977,1,
978,-2,
979,0,
980,-1,
981,-2,
982,2,
983,0,
984,2,
985,-2,
986,1,
987,-3,
988,1,
989,-3,
990,1,
991,0,
992,2,
993,0,
994,-1,
995,1,
996,-2,
997,0,
998,-1,
999,0,
1000,1,
1001,2,
1002,2,
1003,0,
1004,1,
1005,-1,
1006,1,
1007,-1,
1008,1,
1009,-1,
1010,2,
1011,1,
1012,0,
1013,1,
1014,-2,
1015,0,
1016,0,
1017,3,
1018,-1,
1019,0,
1020,-1,
1021,-1,
1022,1,
1023,-1,
1024,2,
1025,1,
1026,2,
1027,-2,
1028,2,
1029,-2,
1030,0,
1031,0,
1032,1,
1033,-1,
1034,-1,
1035,3,
1036,0,
1037,0,
1038,-2,
1039,1,
1040,0,
1041,1,
1042,0,
1043,0,
1044,0,
1045,0,
1046,2,
1047,0,
1048,0,
1049,0,
1050,1,
1051,1,
1052,0,
1053,0,
1054,-2,
1055,0,
1056,-1,
1057,0,
1058,0,
1059,1,
1060,0,
1061,-1,
1062,-1,
1063,-2,
1064,-1,
1065,-1,
1066,1,
1067,0,
1068,0,
1069,-1,
1070,1,
1071,-2,
1072,1,
1073,-1,
1074,0,
1075,0,
1076,-1,
1077,0,
1078,0,
1079,0,
1080,0,
1081,1,
1082,-2,
1083,0,
1084,0,
1085,-1,
1086,2,
1087,-1,
1088,0,
1089,-3,
1090,1,
1091,-1,
1092,-1,
1093,-1,
1094,-2,
1095,2,
1096,0,
1097,1,
1098,-1,
1099,0,
1100,0,
1101,1,
1102,0,
1103,1,
1104,1,
1105,0,
1106,0,
1107,-2,
1108,0,
1109,-1,
1110,1,
1111,0,
1112,1,
1113,0,
1114,0,
1115,0,
1116,0,
1117,0,
1118,0,
1119,2,
1120,-2,
1121,2,
1122,-2,
1123,3,
1124,-3,
1125,3,
1126,-1,
1127,2,
1128,-1,
1129,2,
1130,1,
1131,-2,
1132,0,
1133,-2,
1134,1,
1135,-3,
1136,2,
1137,-3,
1138,1,
1139,0,
1140,0,
1141,1,
1142,-1,
1143,0,
1144,-2,
1145,1,
1146,-1,
1147,0,
1148,0,
1149,0,
1150,0,
1151,-1,
1152,0,
1153,1,
1154,-1,
1155,-1,
1156,0,
1157,1,
1158,1,
1159,0,
1160,-1,
1161,0,
1162,0,
1163,-1,
1164,-1,
1165,-1,
1166,-3,
1167,-1,
1168,-1,
1169,-1,
1170,-1,
1171,0,
1172,-1,
1173,-1,
1174,0,
1175,0,
1176,1,
1177,0,
1178,-1,
1179,-1,
1180,1,
1181,1,
1182,0,
1183,0,
1184,-1,
1185,0,
1186,0,
1187,-1,
1188,0,
1189,0,
1190,-1,
1191,-1,
1192,-1,
1193,1,
1194,1,
1195,2,
1196,0,
1197,-1,
1198,0,
1199,0,
1200,1,
1201,-1,
1202,0,
1203,0,
1204,-1,
1205,1,
1206,-1,
1207,1,
1208,-1,
1209,1,
1210,-1,
1211,2,
1212,1,
1213,-4,
1214,2,
1215,-3,
1216,5,
1217,-3,
1218,1,
1219,0,
1220,0,
1221,3,
1222,-4,
1223,5,
1224,-6,
1225,6,
1226,-2,
1227,3,
1228,-1,
1229,-1,
1230,3,
1231,-4,
1232,3,
1233,-6,
1234,5,
1235,-5,
1236,3,
1237,0,
1238,1,
1239,2,
1240,-2,
1241,4,
1242,-2,
1243,2,
1244,-2,
1245,1,
1246,-2,
1247,-1,
1248,2,
1249,-1,
1250,1,
1251,-1,
1252,2,
1253,-2,
1254,1,
1255,-2,
1256,2,
1257,-1,
1258,-2,
1259,0,
1260,-2,
1261,1,
1262,-2,
1263,2,
1264,-3,
1265,1,
1266,-1,
1267,1,
1268,-1,
1269,0,
1270,0,
1271,-1,
1272,1,
1273,0,
1274,2,
1275,-2,
1276,1,
1277,-2,
1278,0,
1279,-1,
1280,1,
1281,0,
1282,-1,
1283,2,
1284,-4,
1285,0,
1286,-2,
1287,0,
1288,-2,
1289,0,
1290,0,
1291,-1,
1292,1,
1293,-1,
1294,1,
1295,-1,
1296,2,
1297,1,
1298,2,
1299,0,
1300,0,
1301,1,
1302,-2,
1303,0,
1304,-1,
1305,1,
1306,-1,
1307,0,
1308,1,
1309,-1,
1310,0,
1311,3,
1312,-2,
1313,2,
1314,-2,
1315,0,
1316,0,
1317,-1,
1318,0,
1319,-2,
1320,2,
1321,-2,
1322,2,
1323,-4,
1324,2,
1325,-1,
1326,-1,
1327,0,
1328,-1,
1329,1,
1330,-2,
1331,2,
1332,-1,
1333,1,
1334,-2,
1335,1,
1336,0,
1337,-1,
1338,1,
1339,0,
1340,1,
1341,-2,
1342,2,
1343,-1,
1344,1,
1345,1,
1346,-2,
1347,1,
1348,0,
1349,3,
1350,-2,
1351,3,
1352,-2,
1353,2,
1354,-2,
1355,-2,
1356,3,
1357,-2,
1358,1,
1359,-3,
1360,2,
1361,-4,
1362,1,
1363,-1,
1364,0,
1365,1,
1366,0,
1367,0,
1368,-2,
1369,2,
1370,-2,
1371,2,
1372,-1,
1373,2,
1374,1,
1375,1,
1376,1,
1377,-2,
1378,0,
1379,-2,
1380,1,
1381,-1,
1382,1,
1383,-2,
1384,0,
1385,0,
1386,0,
1387,2,
1388,-1,
1389,0,
1390,-1,
1391,1,
1392,-1,
1393,1,
1394,1,
1395,1,
1396,1,
1397,0,
1398,0,
1399,-1,
1400,0,
1401,1,
1402,1,
1403,1,
1404,-1,
1405,1,
1406,-2,
1407,4,
1408,-4,
1409,3,
1410,-5,
1411,5,
1412,-4,
1413,3,
1414,-2,
1415,0,
1416,1,
1417,0,
1418,3,
1419,-4,
1420,1,
1421,-2,
1422,2,
1423,-3,
1424,3,
1425,-1,
1426,0,
1427,0,
1428,-2,
1429,1,
1430,-2,
1431,3,
1432,-2,
1433,2,
1434,-1,
1435,0,
1436,-2,
1437,0,
1438,1,
1439,-3,
1440,1,
1441,-2,
1442,2,
1443,-3,
1444,3,
1445,-3,
1446,3,
1447,-5,
1448,3,
1449,-2,
1450,1,
1451,-1,
1452,0,
1453,2,
1454,-1,
1455,1,
1456,-2,
1457,2,
1458,-2,
1459,3,
1460,-1,
1461,3,
1462,-1,
1463,1,
1464,-1,
1465,-2,
1466,1,
1467,-2,
1468,2,
1469,-2,
1470,3,
1471,-2,
1472,2,
1473,-1,
1474,-1,
1475,0,
1476,-1,
1477,1,
1478,-1,
1479,1,
1480,-1,
1481,0,
1482,0,
1483,1,
1484,0,
1485,0,
1486,1,
1487,-1,
1488,2,
1489,0,
1490,0,
1491,0,
1492,0,
1493,0,
1494,-2,
1495,0,
1496,-1,
1497,-1,
1498,-1,
1499,0,
1500,-1,
1501,1,
1502,0,
1503,-1,
1504,1,
1505,0,
1506,-1,
1507,0,
1508,1,
1509,-1,
1510,0,
1511,-1,
1512,0,
1513,-2,
1514,-2,
1515,1,
1516,0,
1517,1,
1518,-1,
1519,-1,
1520,-1,
1521,-2,
1522,0,
1523,0,
1524,-1,
1525,0,
1526,0,
1527,1,
1528,0,
1529,-1,
1530,1,
1531,1,
1532,1,
1533,0,
1534,0,
1535,-1,
1536,0,
1537,-1,
1538,-1,
1539,1,
1540,0,
1541,-1,
1542,0,
1543,0,
1544,2,
1545,0,
1546,0,
1547,-1,
1548,0,
1549,0,
1550,-1,
1551,-1,
1552,-1,
1553,2,
1554,-2,
1555,-1,
1556,0,
1557,1,
1558,1,
1559,0,
1560,1,
1561,-1,
1562,1,
1563,-1,
1564,0,
1565,0,
1566,-2,
1567,3,
1568,-1,
1569,0,
1570,-1,
1571,1,
1572,1,
1573,1,
1574,-2,
1575,0,
1576,0,
1577,0,
1578,1,
1579,-1,
1580,1,
1581,-2,
1582,1,
1583,0,
1584,2,
1585,-1,
1586,1,
1587,-1,
1588,-2,
1589,2,
1590,-2,
1591,2,
1592,-2,
1593,2,
1594,-4,
1595,1,
1596,0,
1597,0,
1598,0,
1599,-2,
1600,1,
1601,-1,
1602,2,
1603,-1,
1604,1,
1605,-1,
1606,1,
1607,-1,
1608,0,
1609,-1,
1610,-1,
1611,2,
1612,1,
1613,2,
1614,-2,
1615,-1,
1616,0,
1617,-1,
1618,-1,
1619,-1,
1620,0,
1621,0,
1622,1,
1623,1,
1624,0,
1625,0,
1626,2,
1627,0,
1628,-1,
1629,0,
1630,0,
1631,0,
1632,0,
1633,0,
1634,0,
1635,1,
1636,-3,
1637,0,
1638,-1,
1639,0,
1640,-1,
1641,-1,
1642,1,
1643,-1,
1644,2,
1645,-2,
1646,0,
1647,0,
1648,0,
1649,1,
1650,-3,
1651,2,
1652,-2,
1653,3,
1654,-2,
1655,3,
1656,-3,
1657,2,
1658,0,
1659,1,
1660,1,
1661,-3,
1662,2,
1663,-2,
1664,3,
1665,-2,
1666,3,
1667,-1,
1668,1,
1669,-2,
1670,1,
1671,0,
1672,-1,
1673,-1,
1674,-2,
1675,1,
1676,-1,
1677,1,
1678,-1,
1679,0,
1680,-1,
1681,3,
1682,-1,
1683,-1,
1684,1,
1685,0,
1686,2,
1687,-3,
1688,3,
1689,-4,
1690,4,
1691,-4,
1692,4,
1693,-2,
1694,2,
1695,-3,
1696,1,
1697,1,
1698,-2,
1699,4,
1700,-3,
1701,4,
1702,-5,
1703,2,
1704,-2,
1705,1,
1706,2,
1707,-1,
1708,4,
1709,-3,
1710,3,
1711,-4,
1712,1,
1713,-1,
1714,2,
1715,1,
1716,0,
1717,1,
1718,-2,
1719,2,
1720,-2,
1721,1,
1722,0,
1723,3,
1724,0,
1725,0,
1726,0,
1727,-1,
1728,-1,
1729,-1,
1730,1,
1731,-1,
1732,4,
1733,-2,
1734,4,
1735,-4,
1736,3,
1737,-2,
1738,0,
1739,0,
1740,-3,
1741,1,
1742,-4,
1743,1,
1744,-2,
1745,5,
1746,-3,
1747,2,
1748,1,
1749,1,
1750,-1,
1751,-2,
1752,0,
1753,-1,
1754,3,
1755,-3,
1756,3,
1757,-2,
1758,2,
1759,-1,
1760,0,
1761,1,
1762,0,
1763,2,
1764,-1,
1765,1,
1766,-2,
1767,2,
1768,-2,
1769,1,
1770,-1,
1771,0,
1772,0,
1773,-1,
1774,1,
1775,-1,
1776,2,
1777,-1,
1778,0,
1779,0,
1780,2,
1781,-1,
1782,0,
1783,0,
1784,-2,
1785,0,
1786,-2,
1787,2,
1788,0,
1789,3,
1790,0,
1791,3,
1792,-2,
1793,2,
1794,1,
1795,0,
1796,3,
1797,-2,
1798,3,
1799,2,
1800,-1,
1801,2,
1802,-1,
1803,0,
1804,-3,
1805,-3,
1806,-2,
1807,-1,
1808,-2,
1809,-4,
1810,0,
1811,-3,
1812,2,
1813,0,
1814,2,
1815,1,
1816,1,
1817,1,
1818,0,
1819,2,
1820,1,
1821,2,
1822,0,
1823,1,
1824,-2,
1825,-1,
1826,-1,
1827,-2,
1828,-1,
1829,-1,
1830,-1,
1831,0,
1832,0,
1833,0,
1834,1,
1835,1,
1836,0,
1837,1,
1838,1,
1839,0,
1840,-1,
1841,0,
1842,-1,
1843,-1,
1844,-1,
1845,-2,
1846,0,
1847,1,
1848,0,
1849,0,
1850,2,
1851,0,
1852,2,
1853,0,
1854,1,
1855,1,
1856,1,
1857,0,
1858,-1,
1859,-1,
1860,-2,
1861,0,
1862,-2,
1863,-1,
1864,0,
1865,1,
1866,0,
1867,1,
1868,1,
1869,-1,
1870,2,
1871,0,
1872,0,
1873,0,
1874,-1,
1875,0,
1876,0,
1877,0,
1878,0,
1879,1,
1880,0,
1881,0,
1882,1,
1883,1,
1884,1,
1885,0,
1886,-2,
1887,1,
1888,-1,
1889,1,
1890,0,
1891,0,
1892,0,
1893,1,
1894,0,
1895,0,
1896,1,
1897,-1,
1898,1,
1899,-1,
1900,0,
1901,-2,
1902,1,
1903,1,
1904,0,
1905,0,
1906,-1,
1907,0,
1908,-1,
1909,-3,
1910,0,
1911,-2,
1912,1,
1913,-2,
1914,2,
1915,-1,
1916,0,
1917,-2,
1918,0,
1919,0,
1920,0,
1921,2,
1922,0,
1923,1,
1924,-2,
1925,-1,
1926,0,
1927,0,
1928,-2,
1929,1,
1930,0,
1931,-1,
1932,1,
1933,1,
1934,2,
1935,0,
1936,1,
1937,1,
1938,0,
1939,1,
1940,-1,
1941,0,
1942,-1,
1943,-1,
1944,0,
1945,1,
1946,-1,
1947,-1,
1948,0,
1949,2,
1950,2,
1951,1,
1952,1,
1953,-1,
1954,1,
1955,-2,
1956,2,
1957,1,
1958,1,
1959,1,
1960,1,
1961,1,
1962,-2,
1963,0,
1964,-2,
1965,2,
1966,-1,
1967,0,
1968,0,
1969,1,
1970,1,
1971,2,
1972,1,
1973,-2,
1974,1,
1975,-3,
1976,3,
1977,-2,
1978,3,
1979,-2,
1980,3,
1981,-3,
1982,1,
1983,-1,
1984,1,
1985,0,
1986,-1,
1987,1,
1988,-2,
1989,3,
1990,-2,
1991,1,
1992,-1,
1993,1,
1994,-1,
1995,-1,
1996,0,
1997,-2,
1998,1,
1999,-1,
2000,2,
2001,0,
2002,2,
2003,-3,
2004,1,
2005,0,
2006,2,
2007,0,
2008,0,
2009,1,
2010,-2,
2011,1,
2012,-1,
2013,0,
2014,0,
2015,1,
2016,-3,
2017,2,
2018,-1,
2019,0,
2020,2,
2021,-1,
2022,2,
2023,-2,
2024,3,
2025,-3,
2026,4,
2027,-2,
2028,2,
2029,-1,
2030,0,
2031,2,
2032,-2,
2033,3,
2034,-2,
2035,3,
2036,-3,
2037,2,
2038,-3,
2039,1,
2040,1,
2041,0,
2042,1,
2043,0,
2044,2,
2045,-3,
2046,2,
2047,-3,
2048,1,
2049,-2,
2050,1,
2051,1,
2052,0,
2053,0,
2054,0,
2055,1,
2056,0,
2057,3,
2058,-1,
2059,2,
2060,-2,
2061,-1,
2062,-1,
2063,-3,
2064,0,
2065,-2,
2066,2,
2067,-1,
2068,1,
2069,-2,
2070,2,
2071,-1,
2072,2,
2073,0,
2074,-2,
2075,1,
2076,0,
2077,1,
2078,-1,
2079,1,
2080,1,
2081,0,
2082,1,
2083,0,
2084,0,
2085,1,
2086,1,
2087,-1,
2088,-1,
2089,-1,
2090,1,
2091,1,
2092,0,
2093,0,
2094,0,
2095,1,
2096,0,
2097,0,
2098,1,
2099,1,
2100,-1,
2101,1,
2102,2,
2103,-1,
2104,0,
2105,-2,
2106,1,
2107,0,
2108,1,
2109,0,
2110,0,
2111,0,
2112,-2,
2113,1,
2114,-3,
2115,2,
2116,-3,
2117,4,
2118,-1,
2119,1,
2120,-1,
2121,3,
2122,-1,
2123,1,
2124,0,
2125,-1,
2126,2,
2127,-2,
2128,2,
2129,-3,
2130,1,
2131,-3,
2132,2,
2133,-1,
2134,3,
2135,0,
2136,0,
2137,0,
2138,0,
2139,0,
2140,-1,
2141,0,
2142,-1,
2143,1,
2144,-1,
2145,2,
2146,0,
2147,1,
2148,1,
2149,-1,
2150,2,
2151,0,
2152,2,
2153,-1,
2154,1,
2155,-1,
2156,-1,
2157,0,
2158,-3,
2159,2,
2160,-1,
2161,2,
2162,-1,
2163,2,
2164,-1,
2165,0,
2166,0,
2167,1,
2168,1,
2169,-2,
2170,1,
2171,-1,
2172,0,
2173,-1,
2174,1,
2175,-1,
2176,0,
2177,1,
2178,0,
2179,1,
2180,-1,
2181,-1,
2182,-1,
2183,1,
2184,-1,
2185,1,
2186,-1,
2187,1,
2188,-1,
2189,0,
2190,0,
2191,0,
2192,0,
2193,0,
2194,0,
2195,2,
2196,2,
2197,1,
2198,-1,
2199,-1,
2200,1,
2201,1,
2202,0,
2203,0,
2204,1,
2205,0,
2206,-2,
2207,0,
2208,0,
2209,0,
2210,0,
2211,1,
2212,0,
2213,0,
2214,1,
2215,0,
2216,-1,
2217,0,
2218,-1,
2219,-1,
2220,4,
2221,-2,
2222,3,
2223,-3,
2224,2,
2225,-1,
2226,-1,
2227,-1,
2228,-3,
2229,2,
2230,-4,
2231,6,
2232,-3,
2233,4,
2234,-3,
2235,2,
2236,0,
2237,-1,
2238,1,
2239,-2,
2240,3,
2241,-1,
2242,2,
2243,-3,
2244,1,
2245,-1,
2246,1,
2247,0,
2248,1,
2249,-2,
2250,-2,
2251,1,
2252,-2,
2253,3,
2254,-1,
2255,2,
2256,-1,
2257,2,
2258,0,
2259,1,
2260,0,
2261,-1,
2262,1,
2263,0,
2264,1,
2265,-2,
2266,1,
2267,0,
2268,1,
2269,0,
2270,0,
2271,1,
2272,0,
2273,1,
2274,-3,
2275,1,
2276,-1,
2277,0,
2278,0,
2279,1,
2280,0,
2281,1,
2282,1,
2283,0,
2284,3,
2285,-1,
2286,2,
2287,-1,
2288,1,
2289,2,
2290,1,
2291,1,
2292,0,
2293,0,
2294,0,
2295,0,
2296,0,
2297,0,
2298,-1,
2299,1,
2300,0,
2301,-1,
2302,0,
2303,-1,
2304,1,
2305,0,
2306,2,
2307,-1,
2308,1,
2309,0,
2310,-2,
2311,2,
2312,-1,
2313,3,
2314,-2,
2315,2,
2316,-2,
2317,1,
2318,-1,
2319,-1,
2320,2,
2321,-2,
2322,3,
2323,-3,
2324,3,
2325,-1,
2326,1,
2327,0,
2328,1,
2329,1,
2330,-3,
2331,2,
2332,-3,
2333,2,
2334,-3,
2335,0,
2336,-1,
2337,0,
2338,2,
2339,0,
2340,2,
2341,-2,
2342,1,
2343,-2,
2344,2,
2345,-1,
