x0000,y0000
713,-57,
714,69,
715,-72,
716,80,
717,-74,
718,63,
719,-42,
720,27,
721,-3,
722,-8,
723,21,
724,-32,
725,38,
726,-38,
727,46,
728,-41,
729,31,
730,-20,
731,10,
732,5,
733,-13,
734,25,
735,-32,
736,32,
737,-29,
738,35,
739,-30,
740,19,
741,-7,
742,2,
743,11,
744,-22,
745,32,
746,-34,
747,35,
748,-33,
749,32,
750,-26,
751,20,
752,2,
753,-19,
754,30,
755,-33,
756,36,
757,-32,
758,32,
759,-28,
760,28,
761,-20,
762,15,
763,-3,
764,-6,
765,18,
766,-24,
767,34,
768,-37,
769,33,
770,-21,
771,11,
772,0,
773,-1,
774,12,
775,-20,
776,28,
777,-31,
778,33,
779,-24,
780,21,
781,-13,
782,6,
783,4,
784,-4,
785,8,
786,-5,
787,4,
788,-6,
789,14,
790,-16,
791,14,
792,-9,
793,10,
794,-7,
795,8,
796,-1,
797,2,
798,-2,
799,0,
800,5,
801,-3,
802,9,
803,-16,
804,23,
805,-19,
806,10,
807,-2,
808,5,
809,-1,
810,-3,
811,4,
812,0,
813,2,
814,-5,
815,8,
816,-2,
817,-3,
818,10,
819,-8,
820,6,
821,-4,
822,8,
823,-6,
824,5,
825,3,
826,-13,
827,32,
828,-43,
829,48,
830,-49,
831,51,
832,-44,
833,40,
834,-30,
835,20,
836,-5,
837,-6,
838,20,
839,-35,
840,53,
841,-57,
842,63,
843,-55,
844,48,
845,-39,
846,25,
847,-3,
848,-9,
849,15,
850,-20,
851,30,
852,-31,
853,33,
854,-26,
855,22,
856,-13,
857,8,
858,2,
859,-12,
860,24,
861,-23,
862,28,
863,-22,
864,22,
865,-20,
866,20,
867,-14,
868,7,
869,3,
870,-11,
871,20,
872,-22,
873,26,
874,-23,
875,18,
876,-6,
877,3,
878,2,
879,-4,
880,15,
881,-16,
882,19,
883,-13,
884,10,
885,-3,
886,-8,
887,23,
888,-23,
889,22,
890,-21,
891,25,
892,-22,
893,16,
894,-11,
895,18,
896,-11,
897,-5,
898,18,
899,-22,
900,31,
901,-39,
902,44,
903,-39,
904,31,
905,-27,
906,24,
907,-10,
908,-3,
909,11,
910,-13,
911,20,
912,-20,
913,19,
914,-14,
915,19,
916,-18,
917,8,
918,5,
919,-10,
920,13,
921,-14,
922,23,
923,-27,
924,28,
925,-24,
926,15,
927,-4,
928,0,
929,2,
930,-5,
931,24,
932,-27,
933,26,
934,-21,
935,20,
936,-13,
937,8,
938,1,
939,-6,
940,12,
941,-11,
942,18,
943,-15,
944,13,
945,-5,
946,4,
947,2,
948,-3,
949,1,
950,1,
951,3,
952,-3,
953,5,
954,-2,
955,1,
956,1,
957,4,
958,1,
959,-13,
960,23,
961,-19,
962,9,
963,0,
964,2,
965,-7,
966,9,
967,-12,
968,23,
969,-30,
970,28,
971,-18,
972,14,
973,-8,
974,3,
975,-1,
976,3,
977,-2,
978,-1,
979,5,
980,-1,
981,0,
982,0,
983,2,
984,-4,
985,12,
986,-10,
987,6,
988,-1,
989,3,
990,3,
991,-1,
992,4,
993,-3,
994,-50,
995,89,
996,-93,
997,101,
998,-142,
999,157,
1000,-142,
1001,134,
1002,-110,
1003,80,
1004,-41,
1005,-13,
1006,75,
1007,-106,
1008,126,
1009,-142,
1010,150,
1011,-135,
1012,108,
1013,-74,
1014,42,
1015,-1,
1016,-36,
1017,71,
1018,-89,
1019,103,
1020,-106,
1021,107,
1022,-93,
1023,65,
1024,-34,
1025,17,
1026,8,
1027,-37,
1028,63,
1029,-75,
1030,81,
1031,-71,
1032,67,
1033,-56,
1034,34,
1035,-8,
1036,-8,
1037,25,
1038,-36,
1039,44,
1040,-47,
1041,45,
1042,-41,
1043,35,
1044,-20,
1045,11,
1046,1,
1047,-14,
1048,28,
1049,-36,
1050,42,
1051,-39,
1052,35,
1053,-31,
1054,30,
1055,-10,
1056,-3,
1057,10,
1058,-12,
1059,19,
1060,-24,
1061,29,
1062,-22,
1063,19,
1064,-9,
1065,7,
1066,-2,
1067,-2,
1068,10,
1069,-13,
1070,12,
1071,-6,
1072,7,
1073,-2,
1074,-2,
1075,1,
1076,-2,
1077,9,
1078,-11,
1079,15,
1080,-16,
1081,14,
1082,-13,
1083,19,
1084,-14,
1085,8,
1086,-3,
1087,-3,
1088,12,
1089,-17,
1090,33,
1091,-44,
1092,46,
1093,-36,
1094,24,
1095,2,
1096,-26,
1097,41,
1098,-46,
1099,60,
1100,-60,
1101,51,
1102,-38,
1103,28,
1104,-12,
1105,0,
1106,12,
1107,-12,
1108,8,
1109,-2,
1110,7,
1111,-6,
1112,-3,
1113,15,
1114,-14,
1115,12,
1116,-10,
1117,4,
1118,8,
1119,-19,
1120,27,
1121,-27,
1122,26,
1123,-22,
1124,22,
1125,-19,
1126,11,
1127,3,
1128,-9,
1129,17,
1130,-21,
1131,24,
1132,-21,
1133,18,
1134,-7,
1135,11,
1136,-5,
1137,-5,
1138,18,
1139,-22,
1140,22,
1141,-16,
1142,19,
1143,-18,
1144,19,
1145,-13,
1146,9,
1147,-2,
1148,-2,
1149,10,
1150,-8,
1151,3,
1152,-1,
1153,7,
1154,-5,
1155,4,
1156,-5,
1157,5,
1158,1,
1159,0,
1160,3,
1161,-6,
1162,8,
1163,-12,
1164,20,
1165,-16,
1166,12,
1167,-2,
1168,1,
1169,-3,
1170,5,
1171,-2,
1172,-3,
1173,8,
1174,-8,
1175,11,
1176,-7,
1177,10,
1178,-4,
1179,-1,
1180,4,
1181,-6,
1182,9,
1183,-6,
1184,1,
1185,-1,
1186,9,
1187,-12,
1188,10,
1189,2,
1190,-1,
1191,1,
1192,-1,
1193,8,
1194,-10,
1195,11,
1196,-6,
1197,4,
1198,0,
1199,-1,
1200,9,
1201,-16,
1202,13,
1203,-2,
1204,-1,
1205,15,
1206,-28,
1207,37,
1208,-30,
1209,35,
1210,-38,
1211,37,
1212,-24,
1213,11,
1214,7,
1215,-19,
1216,28,
1217,-27,
1218,29,
1219,-25,
1220,21,
1221,-18,
1222,22,
1223,-22,
1224,30,
1225,-37,
1226,38,
1227,-30,
1228,19,
1229,-8,
1230,-1,
1231,17,
1232,-28,
1233,42,
1234,-44,
1235,50,
1236,-51,
1237,57,
1238,-53,
1239,45,
1240,-34,
1241,30,
1242,-21,
1243,15,
1244,-1,
1245,-9,
1246,12,
1247,-10,
1248,17,
1249,-22,
1250,23,
1251,-15,
1252,19,
1253,-13,
1254,7,
1255,3,
1256,-5,
1257,9,
1258,-11,
1259,22,
1260,-28,
1261,27,
1262,-15,
1263,11,
1264,-3,
1265,-4,
1266,14,
1267,-19,
1268,22,
1269,-17,
1270,20,
1271,-19,
1272,15,
1273,-9,
1274,10,
1275,-9,
1276,6,
1277,0,
1278,0,
1279,5,
1280,-9,
1281,11,
1282,-7,
1283,3,
1284,-1,
1285,4,
1286,-1,
1287,1,
1288,1,
1289,-3,
1290,6,
1291,-6,
1292,12,
1293,-11,
1294,6,
1295,2,
1296,1,
1297,2,
1298,-4,
1299,7,
1300,-8,
1301,8,
1302,-3,
1303,3,
1304,-5,
1305,2,
1306,1,
1307,3,
1308,-1,
1309,0,
1310,6,
1311,-12,
1312,13,
1313,-10,
1314,24,
1315,-33,
1316,36,
1317,-27,
1318,30,
1319,-39,
1320,51,
1321,-53,
1322,59,
1323,-62,
1324,61,
1325,-52,
1326,37,
1327,-16,
1328,3,
1329,28,
1330,-55,
1331,77,
1332,-90,
1333,90,
1334,-84,
1335,74,
1336,-51,
1337,31,
1338,-10,
1339,-5,
1340,22,
1341,-39,
1342,52,
1343,-52,
1344,53,
1345,-55,
1346,47,
1347,-29,
1348,12,
1349,7,
1350,-16,
1351,31,
1352,-37,
1353,47,
1354,-48,
1355,51,
1356,-46,
1357,41,
1358,-25,
1359,9,
1360,9,
1361,-19,
1362,35,
1363,-46,
1364,51,
1365,-48,
1366,44,
1367,-35,
1368,27,
1369,-8,
1370,-6,
1371,18,
1372,-17,
1373,17,
1374,-16,
1375,27,
1376,-24,
1377,17,
1378,-14,
1379,13,
1380,-2,
1381,-1,
1382,9,
1383,-16,
1384,20,
1385,-13,
1386,18,
1387,-19,
1388,17,
1389,-10,
1390,5,
1391,6,
1392,-13,
1393,14,
1394,-12,
1395,16,
1396,-10,
1397,11,
1398,-5,
1399,1,
1400,3,
1401,-4,
1402,7,
1403,-9,
1404,8,
1405,-6,
1406,4,
1407,2,
1408,1,
1409,-2,
1410,0,
1411,1,
1412,5,
1413,-2,
1414,2,
1415,-1,
1416,8,
1417,-4,
1418,7,
1419,-9,
1420,12,
1421,-9,
1422,11,
1423,-9,
1424,13,
1425,-12,
1426,4,
1427,3,
1428,-6,
1429,17,
1430,-19,
1431,17,
1432,-14,
1433,19,
1434,-18,
1435,14,
1436,-6,
1437,5,
1438,-2,
1439,3,
1440,5,
1441,-7,
1442,12,
1443,-21,
1444,26,
1445,-14,
1446,9,
1447,-3,
1448,6,
1449,-4,
1450,-2,
1451,5,
1452,-1,
1453,8,
1454,-11,
1455,10,
1456,-6,
1457,8,
1458,-9,
1459,9,
1460,-4,
1461,6,
1462,-6,
1463,7,
1464,-4,
1465,4,
1466,0,
1467,2,
1468,5,
1469,-10,
1470,17,
1471,-14,
1472,14,
1473,-18,
1474,35,
1475,-45,
1476,53,
1477,-48,
1478,40,
1479,-21,
1480,4,
1481,11,
1482,-30,
1483,43,
1484,-51,
1485,64,
1486,-70,
1487,74,
1488,-69,
1489,66,
1490,-58,
1491,52,
1492,-35,
1493,18,
1494,0,
1495,-7,
1496,19,
1497,-29,
1498,38,
1499,-35,
1500,38,
1501,-34,
1502,28,
1503,-18,
1504,13,
1505,3,
1506,-9,
1507,13,
1508,-14,
1509,23,
1510,-23,
1511,16,
1512,-8,
1513,2,
1514,1,
1515,-6,
1516,15,
1517,-11,
1518,15,
1519,-18,
1520,19,
1521,-18,
1522,15,
1523,-9,
1524,6,
1525,1,
1526,-7,
1527,15,
1528,-14,
1529,16,
1530,-15,
1531,14,
1532,-12,
1533,13,
1534,-10,
1535,4,
1536,9,
1537,-13,
1538,15,
1539,-11,
1540,13,
1541,-10,
1542,9,
1543,-7,
1544,7,
1545,-3,
1546,1,
1547,1,
1548,-3,
1549,11,
1550,-6,
1551,9,
1552,-18,
1553,31,
1554,-25,
1555,17,
1556,-13,
1557,16,
1558,-12,
1559,6,
1560,8,
1561,-12,
1562,15,
1563,-26,
1564,41,
1565,-49,
1566,46,
1567,-33,
1568,28,
1569,-27,
1570,29,
1571,-28,
1572,36,
1573,-39,
1574,46,
1575,-41,
1576,35,
1577,-25,
1578,18,
1579,-8,
1580,2,
1581,10,
1582,-16,
1583,28,
1584,-25,
1585,20,
1586,-17,
1587,12,
1588,11,
1589,-26,
1590,34,
1591,-29,
1592,23,
1593,-10,
1594,4,
1595,10,
1596,-23,
1597,34,
1598,-43,
1599,45,
1600,-41,
1601,42,
1602,-31,
1603,21,
1604,-2,
1605,-7,
1606,15,
1607,-28,
1608,41,
1609,-37,
1610,36,
1611,-32,
1612,30,
1613,-20,
1614,9,
1615,4,
1616,-6,
1617,15,
1618,-21,
1619,30,
1620,-31,
1621,27,
1622,-24,
1623,27,
1624,-20,
1625,10,
1626,-5,
1627,-3,
1628,13,
1629,-12,
1630,17,
1631,-16,
1632,9,
1633,13,
1634,-31,
1635,33,
1636,-31,
1637,35,
1638,-31,
1639,27,
1640,-15,
1641,11,
1642,-2,
1643,-6,
1644,19,
1645,-27,
1646,24,
1647,-28,
1648,39,
1649,-33,
1650,28,
1651,-24,
1652,22,
1653,-9,
1654,0,
1655,9,
1656,-3,
1657,3,
1658,-7,
1659,14,
1660,-11,
1661,7,
1662,-2,
1663,-4,
1664,15,
1665,-22,
1666,24,
1667,-9,
1668,2,
1669,-5,
1670,18,
1671,-13,
1672,6,
1673,0,
1674,-1,
1675,12,
1676,-28,
1677,46,
1678,-49,
1679,49,
1680,-45,
1681,39,
1682,-28,
1683,15,
1684,7,
1685,-23,
1686,36,
1687,-40,
1688,52,
1689,-53,
1690,44,
1691,-27,
1692,13,
1693,1,
1694,-10,
1695,17,
1696,-7,
1697,0,
1698,12,
1699,-23,
1700,30,
1701,-30,
1702,24,
1703,-11,
1704,5,
1705,5,
1706,-15,
1707,33,
1708,-38,
1709,40,
1710,-33,
1711,28,
1712,-19,
1713,9,
1714,8,
1715,-17,
1716,23,
1717,-19,
1718,24,
1719,-21,
1720,15,
1721,-9,
1722,10,
1723,-6,
1724,1,
1725,14,
1726,-19,
1727,25,
1728,-23,
1729,29,
1730,-27,
1731,22,
1732,-7,
1733,3,
1734,2,
1735,-6,
1736,14,
1737,-18,
1738,25,
1739,-23,
1740,23,
1741,-16,
1742,10,
1743,5,
1744,-8,
1745,12,
1746,-12,
1747,18,
1748,-20,
1749,15,
1750,-9,
1751,13,
1752,-7,
1753,-1,
1754,7,
1755,-7,
1756,4,
1757,-6,
1758,19,
1759,-18,
1760,9,
1761,-2,
1762,6,
1763,-2,
1764,-8,
1765,20,
1766,-22,
1767,23,
1768,-17,
1769,17,
1770,-10,
1771,7,
1772,-3,
1773,14,
1774,-27,
1775,36,
1776,-23,
1777,20,
1778,-17,
1779,13,
1780,-4,
1781,1,
1782,11,
1783,-13,
1784,21,
1785,-37,
1786,48,
1787,-45,
1788,38,
1789,-27,
1790,21,
1791,-3,
1792,-9,
1793,23,
1794,-24,
1795,28,
1796,-28,
1797,26,
1798,-19,
1799,15,
1800,-7,
1801,-1,
1802,13,
1803,-14,
1804,21,
1805,-27,
1806,28,
1807,-28,
1808,35,
1809,-28,
1810,19,
1811,-10,
1812,1,
1813,17,
1814,-21,
1815,25,
1816,-25,
1817,28,
1818,-35,
1819,38,
1820,-30,
1821,22,
1822,-10,
1823,2,
1824,9,
1825,-16,
1826,15,
1827,-20,
1828,38,
1829,-47,
1830,55,
1831,-51,
1832,45,
1833,-31,
1834,9,
1835,17,
1836,-29,
1837,48,
1838,-52,
1839,59,
1840,-69,
1841,69,
1842,-65,
1843,62,
1844,-49,
1845,36,
1846,-20,
1847,14,
1848,4,
1849,-16,
1850,25,
1851,-25,
1852,32,
1853,-30,
1854,27,
1855,-20,
1856,20,
1857,-9,
1858,-1,
1859,12,
1860,-13,
1861,18,
1862,-20,
1863,29,
1864,-31,
1865,27,
1866,-17,
1867,15,
1868,-14,
1869,10,
1870,5,
1871,-6,
1872,9,
1873,-12,
1874,11,
1875,-7,
1876,9,
1877,-8,
1878,9,
1879,-7,
1880,4,
1881,-6,
1882,8,
1883,1,
1884,3,
1885,-10,
1886,18,
1887,-18,
1888,17,
1889,-1,
1890,-4,
1891,9,
1892,-12,
1893,15,
1894,-8,
1895,3,
1896,2,
1897,-2,
1898,5,
1899,-6,
1900,10,
1901,-8,
1902,10,
1903,-7,
1904,4,
1905,6,
1906,-10,
1907,14,
1908,-6,
1909,1,
1910,2,
1911,-2,
1912,6,
1913,-6,
1914,13,
1915,-12,
1916,8,
1917,-5,
1918,2,
1919,2,
1920,0,
1921,6,
1922,-6,
1923,8,
1924,-4,
1925,2,
1926,-1,
1927,5,
1928,-2,
1929,4,
1930,3,
1931,-3,
1932,7,
1933,-6,
1934,15,
1935,-12,
1936,14,
1937,-16,
1938,21,
1939,-18,
1940,16,
1941,-8,
1942,4,
1943,3,
1944,-6,
1945,14,
1946,-17,
1947,21,
1948,-19,
1949,16,
1950,-13,
1951,16,
1952,-15,
1953,7,
1954,0,
1955,-5,
1956,13,
1957,-13,
1958,16,
1959,-11,
1960,6,
1961,-1,
1962,6,
1963,-13,
1964,24,
1965,-30,
1966,43,
1967,-48,
1968,47,
1969,-40,
1970,43,
1971,-32,
1972,22,
1973,-13,
1974,6,
1975,6,
1976,-12,
1977,20,
1978,-23,
1979,29,
1980,-28,
1981,21,
1982,-18,
1983,19,
1984,-11,
1985,9,
1986,1,
1987,-11,
1988,8,
1989,-4,
1990,8,
1991,-7,
1992,5,
1993,4,
1994,-7,
1995,14,
1996,-29,
1997,39,
1998,-35,
1999,37,
2000,-38,
2001,41,
2002,-38,
2003,31,
2004,-18,
2005,13,
2006,-4,
2007,-16,
2008,32,
2009,-39,
2010,41,
2011,-42,
2012,42,
2013,-34,
2014,27,
2015,-10,
2016,-1,
2017,13,
2018,-22,
2019,28,
2020,-28,
2021,32,
2022,-31,
2023,30,
2024,-20,
2025,7,
2026,1,
2027,-4,
2028,15,
2029,-24,
2030,31,
2031,-29,
2032,28,
2033,-26,
2034,27,
2035,-14,
2036,3,
2037,-1,
2038,-1,
2039,9,
2040,-15,
2041,26,
2042,-27,
2043,23,
2044,-15,
2045,13,
2046,-8,
2047,4,
2048,2,
2049,-1,
2050,9,
2051,-14,
2052,15,
2053,-11,
2054,12,
2055,-11,
2056,11,
2057,-3,
2058,-4,
2059,7,
2060,0,
2061,3,
2062,-4,
2063,5,
2064,-1,
2065,-3,
2066,8,
2067,-6,
2068,6,
2069,-4,
2070,10,
2071,-5,
2072,4,
2073,-10,
2074,13,
2075,-5,
2076,-1,
2077,6,
2078,-5,
2079,4,
2080,-12,
2081,12,
2082,0,
2083,1,
2084,-3,
2085,8,
2086,1,
2087,-9,
2088,8,
2089,0,
2090,-2,
2091,6,
2092,-7,
2093,8,
2094,2,
2095,-19,
2096,38,
2097,-42,
2098,35,
2099,-20,
2100,8,
2101,3,
2102,-13,
2103,21,
2104,-23,
2105,31,
2106,-34,
2107,37,
2108,-33,
2109,24,
2110,-12,
2111,7,
2112,2,
2113,-11,
2114,22,
2115,-20,
2116,19,
2117,-21,
2118,31,
2119,-32,
2120,27,
2121,-12,
2122,6,
2123,0,
2124,-6,
2125,20,
2126,-25,
2127,28,
2128,-28,
2129,32,
2130,-30,
2131,22,
2132,-12,
2133,7,
2134,8,
2135,-16,
2136,21,
2137,-19,
2138,22,
2139,-24,
2140,29,
2141,-18,
2142,6,
2143,4,
2144,-4,
2145,9,
2146,-19,
2147,25,
2148,-24,
2149,27,
2150,-22,
2151,22,
2152,-20,
2153,14,
2154,0,
2155,-9,
2156,13,
2157,-12,
2158,22,
2159,-26,
2160,28,
2161,-22,
2162,24,
2163,-20,
2164,13,
2165,-6,
2166,7,
2167,0,
2168,-6,
2169,15,
2170,-10,
2171,9,
2172,-8,
2173,11,
2174,-9,
2175,10,
2176,-8,
2177,9,
2178,-7,
2179,8,
2180,-3,
2181,3,
2182,4,
2183,-10,
2184,15,
2185,-14,
2186,17,
2187,-14,
2188,11,
2189,3,
2190,-9,
2191,13,
2192,-7,
2193,13,
2194,-17,
2195,16,
2196,-8,
2197,1,
2198,10,
2199,-13,
2200,25,
2201,-35,
2202,36,
2203,-22,
2204,10,
2205,3,
2206,-10,
2207,17,
2208,-24,
2209,35,
2210,-33,
2211,31,
2212,-22,
2213,20,
2214,-9,
2215,-7,
2216,16,
2217,-7,
2218,-4,
2219,9,
2220,-3,
2221,6,
2222,-14,
2223,23,
2224,-22,
2225,21,
2226,-23,
2227,28,
2228,-19,
2229,8,
2230,0,
2231,-6,
2232,18,
2233,-23,
2234,30,
2235,-25,
2236,26,
2237,-19,
2238,17,
2239,-2,
2240,-15,
2241,27,
2242,-27,
2243,31,
2244,-30,
2245,27,
2246,-18,
2247,17,
2248,-8,
2249,0,
2250,17,
2251,-28,
2252,26,
2253,-15,
2254,8,
2255,3,
2256,-12,
2257,24,
2258,-23,
2259,26,
2260,-36,
2261,57,
2262,-70,
2263,77,
2264,-71,
2265,66,
2266,-57,
2267,44,
2268,-17,
2269,-3,
2270,24,
2271,-40,
2272,60,
2273,-67,
2274,69,
2275,-59,
2276,52,
2277,-44,
2278,34,
2279,-14,
2280,4,
2281,8,
2282,-12,
2283,18,
2284,-26,
2285,30,
2286,-21,
2287,16,
2288,-10,
2289,6,
2290,7,
2291,-17,
2292,21,
2293,-16,
2294,23,
2295,-29,
2296,37,
2297,-30,
2298,28,
2299,-22,
2300,8,
2301,21,
2302,-40,
2303,49,
2304,-44,
2305,32,
2306,-13,
2307,-11,
2308,40,
2309,-54,
2310,63,
2311,-70,
2312,78,
2313,-75,
2314,66,
