x0000,y0000
335,28,
336,-23,
337,17,
338,0,
339,-8,
340,21,
341,-29,
342,36,
343,-37,
344,39,
345,-32,
346,28,
347,-19,
348,10,
349,0,
350,-9,
351,17,
352,-20,
353,23,
354,-20,
355,25,
356,-21,
357,14,
358,-9,
359,0,
360,7,
361,-11,
362,18,
363,-23,
364,19,
365,-18,
366,21,
367,-14,
368,10,
369,-4,
370,-4,
371,11,
372,-19,
373,22,
374,-22,
375,21,
376,-19,
377,15,
378,-8,
379,2,
380,2,
381,-6,
382,16,
383,-21,
384,18,
385,-14,
386,18,
387,-15,
388,13,
389,-8,
390,3,
391,0,
392,2,
393,2,
394,-7,
395,8,
396,-5,
397,11,
398,-7,
399,6,
400,-4,
401,2,
402,6,
403,-6,
404,7,
405,-10,
406,12,
407,-12,
408,11,
409,-4,
410,6,
411,1,
412,-2,
413,10,
414,-10,
415,11,
416,-9,
417,10,
418,-7,
419,5,
420,-2,
421,-1,
422,6,
423,-4,
424,7,
425,-8,
426,7,
427,-2,
428,5,
429,-4,
430,4,
431,2,
432,0,
433,4,
434,-4,
435,5,
436,-3,
437,7,
438,-5,
439,0,
440,2,
441,4,
442,-5,
443,7,
444,-5,
445,3,
446,-2,
447,6,
448,-2,
449,1,
450,0,
451,1,
452,-1,
453,0,
454,9,
455,-9,
456,9,
457,-6,
458,7,
459,-6,
460,6,
461,0,
462,-4,
463,4,
464,-2,
465,7,
466,-6,
467,9,
468,-6,
469,3,
470,4,
471,-7,
472,15,
473,-18,
474,23,
475,-17,
476,17,
477,-16,
478,14,
479,-4,
480,0,
481,6,
482,-8,
483,16,
484,-19,
485,17,
486,-16,
487,14,
488,-9,
489,9,
490,-3,
491,-1,
492,10,
493,-13,
494,16,
495,-14,
496,16,
497,-11,
498,12,
499,-8,
500,4,
501,3,
502,-3,
503,7,
504,-8,
505,12,
506,-9,
507,9,
508,-7,
509,7,
510,-7,
511,5,
512,-1,
513,1,
514,6,
515,-4,
516,7,
517,-9,
518,10,
519,-7,
520,6,
521,-4,
522,2,
523,0,
524,-3,
525,7,
526,-2,
527,4,
528,-3,
529,5,
530,2,
531,-6,
532,5,
533,-3,
534,2,
535,-3,
536,5,
537,-2,
538,3,
539,-1,
540,2,
541,0,
542,-2,
543,2,
544,0,
545,2,
546,0,
547,-1,
548,-1,
549,3,
550,-3,
551,7,
552,-8,
553,7,
554,-4,
555,5,
556,1,
557,-3,
558,2,
559,2,
560,-1,
561,-1,
562,6,
563,-8,
564,12,
565,-9,
566,5,
567,-7,
568,7,
569,-4,
570,-2,
571,1,
572,-2,
573,8,
574,-7,
575,5,
576,0,
577,-1,
578,-3,
579,0,
580,5,
581,-2,
582,0,
583,-1,
584,4,
585,-3,
586,3,
587,-5,
588,8,
589,-10,
590,7,
591,-7,
592,6,
593,-4,
594,-4,
595,11,
596,-15,
597,20,
598,-23,
599,23,
600,-25,
601,23,
602,-12,
603,5,
604,2,
605,-6,
606,9,
607,-5,
608,-4,
609,9,
610,-18,
611,25,
612,-26,
613,26,
614,-21,
615,16,
616,-11,
617,7,
618,-3,
619,-6,
620,12,
621,-14,
622,22,
623,-20,
624,18,
625,-18,
626,18,
627,-14,
628,12,
629,-4,
630,2,
631,1,
632,-4,
633,8,
634,-11,
635,11,
636,-11,
637,8,
638,-8,
639,7,
640,0,
641,-4,
642,6,
643,-6,
644,7,
645,-9,
646,8,
647,-5,
648,0,
649,4,
650,-2,
651,1,
652,-3,
653,5,
654,-1,
655,0,
656,0,
657,-2,
658,2,
659,-1,
660,3,
661,-5,
662,2,
663,4,
664,-10,
665,21,
666,-21,
667,14,
668,-10,
669,7,
670,1,
671,-11,
672,18,
673,-20,
674,27,
675,-31,
676,32,
677,-28,
678,18,
679,-10,
680,3,
681,1,
682,-14,
683,24,
684,-24,
685,24,
686,-21,
687,22,
688,-18,
689,11,
690,-3,
691,1,
692,-3,
693,-2,
694,10,
695,-15,
696,18,
697,-16,
698,11,
699,-1,
700,-8,
701,20,
702,-28,
703,31,
704,-32,
705,30,
706,-27,
707,21,
708,-10,
709,1,
710,10,
711,-22,
712,30,
713,-34,
714,34,
715,-33,
716,30,
717,-23,
718,19,
719,-6,
720,-3,
721,9,
722,-15,
723,22,
724,-27,
725,25,
726,-23,
727,21,
728,-15,
729,9,
730,-3,
731,-3,
732,8,
733,-14,
734,18,
735,-18,
736,12,
737,-11,
738,8,
739,-3,
740,-3,
741,3,
742,-7,
743,13,
744,-17,
745,18,
746,-14,
747,12,
748,-11,
749,10,
750,-4,
751,-1,
752,7,
753,-12,
754,15,
755,-18,
756,20,
757,-14,
758,11,
759,-11,
760,7,
761,-5,
762,-2,
763,9,
764,-11,
765,12,
766,-13,
767,15,
768,-13,
769,8,
770,-1,
771,-4,
772,7,
773,-5,
774,6,
775,-7,
776,12,
777,-12,
778,13,
779,-9,
780,10,
781,-5,
782,2,
783,4,
784,-2,
785,5,
786,-4,
787,5,
788,-8,
789,5,
790,-9,
791,6,
792,-5,
793,-1,
794,-3,
795,-2,
796,4,
797,-6,
798,3,
799,1,
800,3,
801,-4,
802,5,
803,-7,
804,10,
805,-11,
806,8,
807,-6,
808,3,
809,1,
810,1,
811,1,
812,-4,
813,2,
814,1,
815,0,
816,3,
817,-4,
818,4,
819,-2,
820,5,
821,-1,
822,1,
823,-4,
824,-1,
825,2,
826,-9,
827,14,
828,-20,
829,22,
830,-20,
831,21,
832,-14,
833,7,
834,-1,
835,-8,
836,12,
837,-15,
838,18,
839,-23,
840,26,
841,-30,
842,28,
843,-20,
844,11,
845,-7,
846,-1,
847,7,
848,-11,
849,16,
850,-16,
851,17,
852,-15,
853,11,
854,-7,
855,4,
856,-1,
857,-6,
858,8,
859,-11,
860,11,
861,-12,
862,13,
863,-10,
864,5,
865,-4,
866,3,
867,3,
868,-5,
869,6,
870,-10,
871,10,
872,-11,
873,11,
874,-13,
875,6,
876,-2,
877,-5,
878,6,
879,-5,
880,9,
881,-11,
882,7,
883,-7,
884,4,
885,0,
886,-8,
887,17,
888,-19,
889,16,
890,-14,
891,10,
892,-5,
893,0,
894,0,
895,-3,
896,6,
897,-13,
898,15,
899,-14,
900,18,
901,-16,
902,18,
903,-14,
904,10,
905,-2,
906,1,
907,0,
908,-5,
909,10,
910,-12,
911,9,
912,-11,
913,11,
914,-8,
915,5,
916,-1,
917,-2,
918,8,
919,-8,
920,9,
921,-10,
922,14,
923,-9,
924,6,
925,-4,
926,-1,
927,5,
928,-5,
929,6,
930,-7,
931,11,
932,-12,
933,9,
934,-4,
935,5,
936,-2,
937,0,
938,5,
939,-6,
940,9,
941,-6,
942,8,
943,-8,
944,5,
945,-4,
946,2,
947,0,
948,-3,
949,4,
950,0,
951,1,
952,-1,
953,2,
954,1,
955,-3,
956,4,
957,-4,
958,6,
959,-8,
960,10,
961,-10,
962,7,
963,-1,
964,1,
965,-2,
966,2,
967,-4,
968,7,
969,-9,
970,9,
971,-9,
972,6,
973,-2,
974,0,
975,5,
976,-3,
977,3,
978,-4,
979,6,
980,-1,
981,0,
982,0,
983,-1,
984,-2,
985,4,
986,-5,
987,6,
988,-4,
989,3,
990,0,
991,0,
992,2,
993,0,
994,-32,
995,69,
996,-78,
997,68,
998,-71,
999,72,
1000,-54,
1001,33,
1002,-13,
1003,0,
1004,17,
1005,-35,
1006,59,
1007,-70,
1008,68,
1009,-65,
1010,58,
1011,-44,
1012,24,
1013,-3,
1014,-10,
1015,29,
1016,-42,
1017,52,
1018,-52,
1019,46,
1020,-42,
1021,36,
1022,-26,
1023,12,
1024,4,
1025,-15,
1026,23,
1027,-31,
1028,37,
1029,-39,
1030,36,
1031,-27,
1032,23,
1033,-11,
1034,2,
1035,7,
1036,-15,
1037,20,
1038,-24,
1039,25,
1040,-20,
1041,12,
1042,-7,
1043,6,
1044,4,
1045,-8,
1046,12,
1047,-12,
1048,16,
1049,-18,
1050,20,
1051,-18,
1052,12,
1053,-8,
1054,5,
1055,3,
1056,-6,
1057,11,
1058,-9,
1059,9,
1060,-13,
1061,10,
1062,-8,
1063,6,
1064,-2,
1065,0,
1066,8,
1067,-5,
1068,7,
1069,-6,
1070,6,
1071,-1,
1072,2,
1073,-2,
1074,-3,
1075,6,
1076,-1,
1077,3,
1078,-6,
1079,6,
1080,-4,
1081,6,
1082,-2,
1083,5,
1084,-3,
1085,0,
1086,5,
1087,-7,
1088,8,
1089,-8,
1090,15,
1091,-16,
1092,10,
1093,-3,
1094,0,
1095,11,
1096,-18,
1097,27,
1098,-28,
1099,28,
1100,-25,
1101,21,
1102,-12,
1103,3,
1104,6,
1105,-10,
1106,14,
1107,-12,
1108,8,
1109,1,
1110,-3,
1111,6,
1112,-8,
1113,10,
1114,-4,
1115,1,
1116,7,
1117,-6,
1118,8,
1119,-13,
1120,16,
1121,-11,
1122,9,
1123,-7,
1124,3,
1125,-1,
1126,-4,
1127,11,
1128,-8,
1129,9,
1130,-8,
1131,9,
1132,-8,
1133,4,
1134,2,
1135,-2,
1136,1,
1137,-5,
1138,10,
1139,-11,
1140,10,
1141,-7,
1142,8,
1143,-7,
1144,4,
1145,-1,
1146,-2,
1147,2,
1148,-5,
1149,6,
1150,-3,
1151,4,
1152,-2,
1153,2,
1154,-3,
1155,2,
1156,1,
1157,-2,
1158,1,
1159,0,
1160,3,
1161,-3,
1162,0,
1163,-4,
1164,7,
1165,-2,
1166,5,
1167,-2,
1168,1,
1169,0,
1170,1,
1171,1,
1172,-1,
1173,5,
1174,-7,
1175,4,
1176,-2,
1177,5,
1178,0,
1179,-3,
1180,3,
1181,-2,
1182,6,
1183,-3,
1184,2,
1185,0,
1186,1,
1187,-5,
1188,3,
1189,1,
1190,2,
1191,-1,
1192,2,
1193,3,
1194,-4,
1195,6,
1196,-2,
1197,2,
1198,1,
1199,-3,
1200,5,
1201,-4,
1202,2,
1203,6,
1204,-10,
1205,14,
1206,-14,
1207,17,
1208,-14,
1209,13,
1210,-10,
1211,10,
1212,-3,
1213,-2,
1214,11,
1215,-13,
1216,16,
1217,-9,
1218,12,
1219,-6,
1220,6,
1221,-2,
1222,5,
1223,1,
1224,7,
1225,-11,
1226,13,
1227,-8,
1228,4,
1229,8,
1230,-9,
1231,19,
1232,-23,
1233,28,
1234,-28,
1235,27,
1236,-23,
1237,24,
1238,-20,
1239,18,
1240,-7,
1241,4,
1242,-3,
1243,3,
1244,7,
1245,-10,
1246,10,
1247,-5,
1248,9,
1249,-8,
1250,8,
1251,-4,
1252,4,
1253,-1,
1254,-3,
1255,6,
1256,-5,
1257,8,
1258,-8,
1259,13,
1260,-10,
1261,11,
1262,-3,
1263,1,
1264,3,
1265,-3,
1266,9,
1267,-9,
1268,10,
1269,-6,
1270,9,
1271,-7,
1272,6,
1273,-1,
1274,2,
1275,1,
1276,2,
1277,3,
1278,-2,
1279,4,
1280,-2,
1281,8,
1282,-2,
1283,1,
1284,-1,
1285,6,
1286,-2,
1287,4,
1288,3,
1289,-1,
1290,4,
1291,-2,
1292,8,
1293,-2,
1294,2,
1295,3,
1296,-4,
1297,5,
1298,-1,
1299,5,
1300,-6,
1301,6,
1302,2,
1303,0,
1304,0,
1305,1,
1306,6,
1307,-1,
1308,4,
1309,-3,
1310,6,
1311,-5,
1312,5,
1313,-6,
1314,14,
1315,-20,
1316,25,
1317,-17,
1318,22,
1319,-23,
1320,26,
1321,-21,
1322,23,
1323,-18,
1324,17,
1325,-7,
1326,1,
1327,7,
1328,-15,
1329,27,
1330,-36,
1331,46,
1332,-45,
1333,43,
1334,-35,
1335,27,
1336,-10,
1337,-3,
1338,15,
1339,-20,
1340,26,
1341,-30,
1342,33,
1343,-27,
1344,21,
1345,-17,
1346,11,
1347,1,
1348,-9,
1349,15,
1350,-17,
1351,21,
1352,-18,
1353,23,
1354,-20,
1355,19,
1356,-10,
1357,8,
1358,0,
1359,-5,
1360,11,
1361,-18,
1362,23,
1363,-24,
1364,22,
1365,-16,
1366,16,
1367,-10,
1368,6,
1369,4,
1370,-11,
1371,16,
1372,-13,
1373,15,
1374,-11,
1375,13,
1376,-9,
1377,5,
1378,-1,
1379,2,
1380,3,
1381,-4,
1382,6,
1383,-9,
1384,11,
1385,-5,
1386,4,
1387,-2,
1388,3,
1389,2,
1390,0,
1391,4,
1392,-6,
1393,8,
1394,-8,
1395,7,
1396,-3,
1397,4,
1398,0,
1399,-1,
1400,4,
1401,0,
1402,6,
1403,-4,
1404,8,
1405,-2,
1406,3,
1407,-2,
1408,3,
1409,-1,
1410,0,
1411,3,
1412,2,
1413,3,
1414,0,
1415,-1,
1416,6,
1417,-4,
1418,5,
1419,-2,
1420,6,
1421,-5,
1422,8,
1423,-1,
1424,8,
1425,-3,
1426,4,
1427,3,
1428,-5,
1429,6,
1430,-6,
1431,9,
1432,-6,
1433,10,
1434,-8,
1435,6,
1436,-3,
1437,1,
1438,4,
1439,-2,
1440,8,
1441,-11,
1442,10,
1443,-11,
1444,14,
1445,-5,
1446,4,
1447,0,
1448,1,
1449,-1,
1450,0,
1451,2,
1452,-5,
1453,6,
1454,-3,
1455,8,
1456,-3,
1457,2,
1458,-4,
1459,7,
1460,-3,
1461,0,
1462,1,
1463,1,
1464,2,
1465,-2,
1466,5,
1467,-6,
1468,5,
1469,-5,
1470,9,
1471,-7,
1472,2,
1473,-4,
1474,9,
1475,-10,
1476,15,
1477,-13,
1478,7,
1479,3,
1480,-11,
1481,23,
1482,-29,
1483,35,
1484,-33,
1485,37,
1486,-37,
1487,33,
1488,-26,
1489,26,
1490,-19,
1491,12,
1492,-2,
1493,-3,
1494,10,
1495,-14,
1496,15,
1497,-15,
1498,19,
1499,-15,
1500,14,
1501,-9,
1502,7,
1503,-4,
1504,-1,
1505,7,
1506,-9,
1507,8,
1508,-8,
1509,12,
1510,-9,
1511,6,
1512,-1,
1513,0,
1514,6,
1515,-4,
1516,11,
1517,-11,
1518,9,
1519,-7,
1520,8,
1521,1,
1522,2,
1523,3,
1524,1,
1525,4,
1526,-8,
1527,11,
1528,-9,
1529,8,
1530,-6,
1531,5,
1532,-1,
1533,3,
1534,0,
1535,-1,
1536,6,
1537,-7,
1538,8,
1539,-5,
1540,7,
1541,-7,
1542,3,
1543,0,
1544,1,
1545,1,
1546,3,
1547,1,
1548,1,
1549,1,
1550,-4,
1551,2,
1552,-5,
1553,12,
1554,-8,
1555,9,
1556,-4,
1557,6,
1558,-2,
1559,-2,
1560,10,
1561,-11,
1562,13,
1563,-14,
1564,22,
1565,-24,
1566,26,
1567,-20,
1568,20,
1569,-17,
1570,16,
1571,-14,
1572,12,
1573,-14,
1574,17,
1575,-14,
1576,10,
1577,-3,
1578,2,
1579,5,
1580,-6,
1581,11,
1582,-13,
1583,15,
1584,-15,
1585,10,
1586,-3,
1587,-5,
1588,10,
1589,-11,
1590,15,
1591,-12,
1592,3,
1593,2,
1594,-8,
1595,15,
1596,-19,
1597,23,
1598,-23,
1599,22,
1600,-12,
1601,8,
1602,-3,
1603,-3,
1604,11,
1605,-11,
1606,16,
1607,-18,
1608,18,
1609,-14,
1610,14,
1611,-9,
1612,4,
1613,-4,
1614,-4,
1615,8,
1616,-9,
1617,13,
1618,-13,
1619,16,
1620,-16,
1621,12,
1622,-11,
1623,9,
1624,-5,
1625,2,
1626,3,
1627,-6,
1628,6,
1629,-6,
1630,10,
1631,-8,
1632,-1,
1633,11,
1634,-20,
1635,18,
1636,-16,
1637,14,
1638,-9,
1639,5,
1640,0,
1641,-6,
1642,10,
1643,-11,
1644,12,
1645,-14,
1646,13,
1647,-12,
1648,12,
1649,-11,
1650,8,
1651,-8,
1652,6,
1653,0,
1654,-3,
1655,10,
1656,-8,
1657,8,
1658,-9,
1659,7,
1660,-6,
1661,2,
1662,3,
1663,-1,
1664,4,
1665,-8,
1666,12,
1667,-5,
1668,-1,
1669,-3,
1670,4,
1671,1,
1672,-4,
1673,9,
1674,-13,
1675,16,
1676,-20,
1677,23,
1678,-20,
1679,15,
1680,-14,
1681,8,
1682,-1,
1683,-5,
1684,14,
1685,-21,
1686,24,
1687,-22,
1688,24,
1689,-22,
1690,13,
1691,-5,
1692,-3,
1693,7,
1694,-9,
1695,5,
1696,-2,
1697,-2,
1698,8,
1699,-17,
1700,14,
1701,-9,
1702,6,
1703,1,
1704,-8,
1705,12,
1706,-15,
1707,18,
1708,-20,
1709,15,
1710,-8,
1711,4,
1712,0,
1713,-5,
1714,8,
1715,-9,
1716,13,
1717,-10,
1718,10,
1719,-6,
1720,3,
1721,3,
1722,-4,
1723,4,
1724,-6,
1725,10,
1726,-13,
1727,11,
1728,-10,
1729,10,
1730,-9,
1731,3,
1732,2,
1733,-4,
1734,7,
1735,-6,
1736,6,
1737,-13,
1738,12,
1739,-12,
1740,8,
1741,-6,
1742,0,
1743,5,
1744,-9,
1745,12,
1746,-10,
1747,9,
1748,-8,
1749,6,
1750,-3,
1751,2,
1752,-1,
1753,-2,
1754,3,
1755,-5,
1756,1,
1757,0,
1758,0,
1759,-4,
1760,1,
1761,1,
1762,-3,
1763,4,
1764,-5,
1765,6,
1766,-12,
1767,7,
1768,-4,
1769,4,
1770,-4,
1771,3,
1772,-2,
1773,7,
1774,-10,
1775,12,
1776,-11,
1777,9,
1778,-6,
1779,1,
1780,5,
1781,-12,
1782,15,
1783,-17,
1784,18,
1785,-19,
1786,19,
1787,-17,
1788,11,
1789,-8,
1790,2,
1791,5,
1792,-14,
1793,15,
1794,-18,
1795,16,
1796,-10,
1797,7,
1798,-3,
1799,0,
1800,5,
1801,-7,
1802,9,
1803,-15,
1804,12,
1805,-14,
1806,11,
1807,-12,
1808,13,
1809,-9,
1810,-1,
1811,3,
1812,-7,
1813,10,
1814,-13,
1815,13,
1816,-13,
1817,13,
1818,-11,
1819,12,
1820,-11,
1821,5,
1822,-2,
1823,-3,
1824,11,
1825,-14,
1826,12,
1827,-12,
1828,13,
1829,-18,
1830,16,
1831,-14,
1832,6,
1833,2,
1834,-11,
1835,21,
1836,-28,
1837,30,
1838,-30,
1839,30,
1840,-32,
1841,29,
1842,-24,
1843,16,
1844,-14,
1845,7,
1846,0,
1847,-9,
1848,15,
1849,-16,
1850,15,
1851,-17,
1852,15,
1853,-12,
1854,11,
1855,-6,
1856,0,
1857,3,
1858,-6,
1859,10,
1860,-14,
1861,11,
1862,-12,
1863,11,
1864,-12,
1865,9,
1866,-4,
1867,1,
1868,1,
1869,0,
1870,2,
1871,-7,
1872,9,
1873,-6,
1874,7,
1875,-8,
1876,3,
1877,-4,
1878,6,
1879,-5,
1880,0,
1881,-1,
1882,0,
1883,1,
1884,-3,
1885,-2,
1886,5,
1887,-4,
1888,3,
1889,0,
1890,-5,
1891,3,
1892,-6,
1893,7,
1894,-7,
1895,3,
1896,2,
1897,-3,
1898,4,
1899,-5,
1900,3,
1901,-3,
1902,1,
1903,1,
1904,-4,
1905,3,
1906,-2,
1907,3,
1908,-6,
1909,2,
1910,2,
1911,-4,
1912,4,
1913,-6,
1914,5,
1915,-3,
1916,6,
1917,-3,
1918,1,
1919,-2,
1920,-4,
1921,3,
1922,-4,
1923,2,
1924,-2,
1925,-2,
1926,-3,
1927,1,
1928,-1,
1929,-3,
1930,1,
1931,-1,
1932,4,
1933,-6,
1934,4,
1935,-8,
1936,7,
1937,-9,
1938,9,
1939,-7,
1940,6,
1941,-5,
1942,-1,
1943,4,
1944,-9,
1945,11,
1946,-11,
1947,9,
1948,-9,
1949,6,
1950,-5,
1951,1,
1952,0,
1953,-1,
1954,6,
1955,-8,
1956,6,
1957,-10,
1958,13,
1959,-11,
1960,8,
1961,-10,
1962,8,
1963,-13,
1964,16,
1965,-18,
1966,21,
1967,-20,
1968,17,
1969,-17,
1970,9,
1971,-9,
1972,4,
1973,1,
1974,-7,
1975,10,
1976,-13,
1977,11,
1978,-15,
1979,15,
1980,-13,
1981,8,
1982,-6,
1983,2,
1984,-4,
1985,0,
1986,5,
1987,-7,
1988,5,
1989,-5,
1990,2,
1991,0,
1992,-1,
1993,1,
1994,-8,
1995,8,
1996,-17,
1997,24,
1998,-24,
1999,19,
2000,-17,
2001,14,
2002,-11,
2003,2,
2004,2,
2005,-7,
2006,7,
2007,-16,
2008,21,
2009,-21,
2010,19,
2011,-15,
2012,11,
2013,-9,
2014,5,
2015,2,
2016,-9,
2017,12,
2018,-16,
2019,14,
2020,-16,
2021,12,
2022,-11,
2023,7,
2024,-1,
2025,-5,
2026,8,
2027,-11,
2028,11,
2029,-13,
2030,16,
2031,-14,
2032,7,
2033,-5,
2034,5,
2035,-4,
2036,-1,
2037,7,
2038,-9,
2039,7,
2040,-8,
2041,11,
2042,-10,
2043,6,
2044,-5,
2045,3,
2046,1,
2047,-2,
2048,4,
2049,-8,
2050,10,
2051,-7,
2052,4,
2053,-4,
2054,6,
2055,-3,
2056,0,
2057,2,
2058,-3,
2059,3,
2060,-2,
2061,1,
2062,-1,
2063,-2,
2064,0,
2065,-2,
2066,5,
2067,-6,
2068,5,
2069,-2,
2070,2,
2071,-2,
2072,3,
2073,-4,
2074,5,
2075,-2,
2076,-2,
2077,3,
2078,-1,
2079,3,
2080,-6,
2081,3,
2082,0,
2083,-1,
2084,-2,
2085,1,
2086,0,
2087,-5,
2088,5,
2089,-1,
2090,-1,
2091,4,
2092,-2,
2093,2,
2094,4,
2095,-10,
2096,17,
2097,-17,
2098,9,
2099,-3,
2100,-3,
2101,8,
2102,-13,
2103,14,
2104,-12,
2105,15,
2106,-15,
2107,14,
2108,-8,
2109,4,
2110,3,
2111,-5,
2112,8,
2113,-12,
2114,16,
2115,-15,
2116,8,
2117,-6,
2118,8,
2119,-9,
2120,4,
2121,1,
2122,-4,
2123,7,
2124,-11,
2125,12,
2126,-15,
2127,12,
2128,-10,
2129,9,
2130,-9,
2131,3,
2132,1,
2133,-3,
2134,6,
2135,-10,
2136,12,
2137,-11,
2138,7,
2139,-8,
2140,8,
2141,-2,
2142,-1,
2143,10,
2144,-10,
2145,10,
2146,-10,
2147,13,
2148,-13,
2149,11,
2150,-7,
2151,6,
2152,-2,
2153,-1,
2154,4,
2155,-8,
2156,11,
2157,-9,
2158,9,
2159,-11,
2160,9,
2161,-8,
2162,5,
2163,-5,
2164,3,
2165,0,
2166,2,
2167,4,
2168,-6,
2169,6,
2170,-7,
2171,7,
2172,-5,
2173,7,
2174,-4,
2175,2,
2176,1,
2177,4,
2178,-5,
2179,0,
2180,1,
2181,-2,
2182,2,
2183,-4,
2184,6,
2185,-4,
2186,6,
2187,-8,
2188,5,
2189,1,
2190,-4,
2191,7,
2192,-5,
2193,7,
2194,-5,
2195,2,
2196,-2,
2197,-1,
2198,9,
2199,-14,
2200,13,
2201,-14,
2202,14,
2203,-6,
2204,-2,
2205,10,
2206,-12,
2207,14,
2208,-15,
2209,18,
2210,-14,
2211,10,
2212,0,
2213,-5,
2214,5,
2215,-8,
2216,14,
2217,-7,
2218,0,
2219,10,
2220,-9,
2221,10,
2222,-13,
2223,13,
2224,-11,
2225,7,
2226,-2,
2227,3,
2228,0,
2229,-4,
2230,10,
2231,-9,
2232,10,
2233,-12,
2234,12,
2235,-8,
2236,7,
2237,-6,
2238,3,
2239,3,
2240,-9,
2241,13,
2242,-13,
2243,14,
2244,-11,
2245,10,
2246,-6,
2247,3,
2248,2,
2249,-5,
2250,12,
2251,-14,
2252,11,
2253,-5,
2254,2,
2255,5,
2256,-17,
2257,24,
2258,-24,
2259,21,
2260,-28,
2261,31,
2262,-31,
2263,29,
2264,-22,
2265,19,
2266,-14,
2267,5,
2268,8,
2269,-17,
2270,25,
2271,-28,
2272,31,
2273,-34,
2274,32,
2275,-27,
2276,19,
2277,-14,
2278,6,
2279,1,
2280,-8,
2281,14,
2282,-11,
2283,12,
2284,-12,
2285,11,
2286,-6,
2287,3,
2288,-1,
2289,-4,
2290,9,
2291,-12,
2292,15,
2293,-13,
2294,10,
2295,-11,
2296,10,
2297,-7,
2298,7,
2299,-6,
2300,1,
2301,9,
2302,-13,
2303,16,
2304,-11,
2305,4,
2306,4,
2307,-14,
2308,27,
2309,-33,
2310,32,
2311,-34,
2312,36,
2313,-30,
2314,22,
2315,-13,
2316,5,
2317,5,
2318,-13,
